Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 11, 2025 3:00 AM;Apr 11, 2025 4:00 AM;46,865.75;49,772.00;2,906.25;20,098.25
Apr 11, 2025 4:00 AM;Apr 11, 2025 5:00 AM;47,920.25;49,840.75;1,920.50;21,724.00
Apr 11, 2025 5:00 AM;Apr 11, 2025 6:00 AM;50,666.00;50,836.75;170.75;25,367.50
Apr 11, 2025 6:00 AM;Apr 11, 2025 7:00 AM;57,151.75;57,156.00;4.25;32,592.75
Apr 11, 2025 7:00 AM;Apr 11, 2025 8:00 AM;61,495.75;61,496.00;0.25;35,543.00
Apr 11, 2025 8:00 AM;Apr 11, 2025 9:00 AM;63,705.25;63,801.00;95.75;31,443.75
Apr 11, 2025 9:00 AM;Apr 11, 2025 10:00 AM;63,485.75;66,007.25;2,521.50;21,495.75
Apr 11, 2025 10:00 AM;Apr 11, 2025 11:00 AM;63,025.50;67,006.00;3,980.50;11,778.50
Apr 11, 2025 11:00 AM;Apr 11, 2025 12:00 PM;62,107.50;67,014.50;4,907.00;4,207.00
Apr 11, 2025 12:00 PM;Apr 11, 2025 1:00 PM;59,328.25;64,293.75;4,965.50;543.00
Apr 11, 2025 1:00 PM;Apr 11, 2025 2:00 PM;57,454.50;62,454.00;4,999.50;-1,938.00
Apr 11, 2025 2:00 PM;Apr 11, 2025 3:00 PM;55,054.50;60,847.50;5,793.00;-2,220.50
Apr 11, 2025 3:00 PM;Apr 11, 2025 4:00 PM;54,579.75;59,761.00;5,181.25;1,373.50
Apr 11, 2025 4:00 PM;Apr 11, 2025 5:00 PM;54,222.25;58,872.75;4,650.50;7,780.00
Apr 11, 2025 5:00 PM;Apr 11, 2025 6:00 PM;55,501.00;57,367.50;1,866.50;21,265.75
Apr 11, 2025 6:00 PM;Apr 11, 2025 7:00 PM;56,763.75;57,177.75;414.00;34,602.25
Apr 11, 2025 7:00 PM;Apr 11, 2025 8:00 PM;57,096.00;57,100.50;4.50;44,393.25
Apr 11, 2025 8:00 PM;Apr 11, 2025 9:00 PM;56,342.00;56,344.00;2.00;46,800.50
Apr 11, 2025 9:00 PM;Apr 11, 2025 10:00 PM;54,078.50;54,080.50;2.00;44,598.00
Apr 11, 2025 10:00 PM;Apr 11, 2025 11:00 PM;50,757.50;50,765.25;7.75;41,606.50
Apr 11, 2025 11:00 PM;Apr 12, 2025 12:00 AM;47,132.50;47,143.50;11.00;39,023.00
Apr 12, 2025 12:00 AM;Apr 12, 2025 1:00 AM;44,099.75;44,112.75;13.00;37,017.75
Apr 12, 2025 1:00 AM;Apr 12, 2025 2:00 AM;41,749.50;41,783.25;33.75;35,771.50
Apr 12, 2025 2:00 AM;Apr 12, 2025 3:00 AM;40,552.75;40,588.50;35.75;35,209.50
Apr 12, 2025 3:00 AM;Apr 12, 2025 4:00 AM;40,363.75;40,399.25;35.50;35,241.25
Apr 12, 2025 4:00 AM;Apr 12, 2025 5:00 AM;41,238.75;41,814.25;575.50;36,389.50
Apr 12, 2025 5:00 AM;Apr 12, 2025 6:00 AM;41,693.00;41,724.75;31.75;37,056.75
Apr 12, 2025 6:00 AM;Apr 12, 2025 7:00 AM;42,879.00;42,897.00;18.00;37,861.00
Apr 12, 2025 7:00 AM;Apr 12, 2025 8:00 AM;45,562.25;45,572.50;10.25;36,639.00
Apr 12, 2025 8:00 AM;Apr 12, 2025 9:00 AM;49,022.25;49,392.00;369.75;31,276.00
Apr 12, 2025 9:00 AM;Apr 12, 2025 10:00 AM;50,663.00;51,639.00;976.00;22,613.25
Apr 12, 2025 10:00 AM;Apr 12, 2025 11:00 AM;50,574.50;54,133.25;3,558.75;12,618.25
Apr 12, 2025 11:00 AM;Apr 12, 2025 12:00 PM;49,409.75;54,166.75;4,757.00;3,674.25
Apr 12, 2025 12:00 PM;Apr 12, 2025 1:00 PM;47,860.75;53,166.00;5,305.25;633.50
Apr 12, 2025 1:00 PM;Apr 12, 2025 2:00 PM;46,111.00;51,663.75;5,552.75;-2,239.75
Apr 12, 2025 2:00 PM;Apr 12, 2025 3:00 PM;44,308.00;49,958.00;5,650.00;-2,657.00
Apr 12, 2025 3:00 PM;Apr 12, 2025 4:00 PM;43,387.75;49,318.00;5,930.25;-707.75
Apr 12, 2025 4:00 PM;Apr 12, 2025 5:00 PM;43,764.25;49,490.25;5,726.00;5,650.75
Apr 12, 2025 5:00 PM;Apr 12, 2025 6:00 PM;44,974.50;48,163.00;3,188.50;15,464.25
Apr 12, 2025 6:00 PM;Apr 12, 2025 7:00 PM;47,075.50;47,239.25;163.75;28,502.75
Apr 12, 2025 7:00 PM;Apr 12, 2025 8:00 PM;47,891.50;47,897.50;6.00;34,850.00
Apr 12, 2025 8:00 PM;Apr 12, 2025 9:00 PM;47,872.50;47,878.75;6.25;32,041.75
Apr 12, 2025 9:00 PM;Apr 12, 2025 10:00 PM;46,831.25;46,895.75;64.50;26,323.25
Apr 12, 2025 10:00 PM;Apr 12, 2025 11:00 PM;44,544.00;44,668.00;124.00;21,599.00
Apr 12, 2025 11:00 PM;Apr 13, 2025 12:00 AM;42,079.00;42,547.25;468.25;16,857.50
Apr 13, 2025 12:00 AM;Apr 13, 2025 1:00 AM;39,434.75;39,965.00;530.25;12,990.75
Apr 13, 2025 1:00 AM;Apr 13, 2025 2:00 AM;38,220.50;39,460.25;1,239.75;11,261.75
Apr 13, 2025 2:00 AM;Apr 13, 2025 3:00 AM;37,723.50;38,876.25;1,152.75;11,257.25
Apr 13, 2025 3:00 AM;Apr 13, 2025 4:00 AM;37,002.50;37,648.75;646.25;10,697.25
Apr 13, 2025 4:00 AM;Apr 13, 2025 5:00 AM;37,121.00;38,113.50;992.50;10,177.50
Apr 13, 2025 5:00 AM;Apr 13, 2025 6:00 AM;37,753.25;39,028.50;1,275.25;10,670.00
Apr 13, 2025 6:00 AM;Apr 13, 2025 7:00 AM;38,412.00;39,923.50;1,511.50;10,404.00
Apr 13, 2025 7:00 AM;Apr 13, 2025 8:00 AM;40,205.50;42,363.00;2,157.50;9,946.00
Apr 13, 2025 8:00 AM;Apr 13, 2025 9:00 AM;43,977.00;47,228.00;3,251.00;10,255.50
Apr 13, 2025 9:00 AM;Apr 13, 2025 10:00 AM;47,524.75;50,093.75;2,569.00;10,050.50
Apr 13, 2025 10:00 AM;Apr 13, 2025 11:00 AM;50,374.25;55,029.25;4,655.00;6,566.50
Apr 13, 2025 11:00 AM;Apr 13, 2025 12:00 PM;51,685.50;54,907.25;3,221.75;5,028.50
Apr 13, 2025 12:00 PM;Apr 13, 2025 1:00 PM;51,845.25;55,677.00;3,831.75;2,119.50
Apr 13, 2025 1:00 PM;Apr 13, 2025 2:00 PM;50,066.75;55,711.75;5,645.00;-134.75
Apr 13, 2025 2:00 PM;Apr 13, 2025 3:00 PM;47,469.25;53,323.25;5,854.00;-1,352.50
Apr 13, 2025 3:00 PM;Apr 13, 2025 4:00 PM;46,688.50;52,501.25;5,812.75;684.00
Apr 13, 2025 4:00 PM;Apr 13, 2025 5:00 PM;46,922.75;52,310.00;5,387.25;5,464.50
Apr 13, 2025 5:00 PM;Apr 13, 2025 6:00 PM;47,609.75;51,071.50;3,461.75;12,506.00
Apr 13, 2025 6:00 PM;Apr 13, 2025 7:00 PM;47,937.75;48,828.25;890.50;23,402.75
Apr 13, 2025 7:00 PM;Apr 13, 2025 8:00 PM;48,417.50;48,501.50;84.00;33,490.25
Apr 13, 2025 8:00 PM;Apr 13, 2025 9:00 PM;48,709.25;48,711.75;2.50;37,920.25
Apr 13, 2025 9:00 PM;Apr 13, 2025 10:00 PM;47,350.50;47,355.25;4.75;37,928.50
Apr 13, 2025 10:00 PM;Apr 13, 2025 11:00 PM;46,124.75;46,132.75;8.00;37,807.00
Apr 13, 2025 11:00 PM;Apr 14, 2025 12:00 AM;43,973.25;43,991.25;18.00;36,327.00
Apr 14, 2025 12:00 AM;Apr 14, 2025 1:00 AM;42,025.50;42,460.25;434.75;35,577.25
Apr 14, 2025 1:00 AM;Apr 14, 2025 2:00 AM;40,503.75;41,386.25;882.50;35,366.25
Apr 14, 2025 2:00 AM;Apr 14, 2025 3:00 AM;39,649.75;40,683.75;1,034.00;34,847.00
Apr 14, 2025 3:00 AM;Apr 14, 2025 4:00 AM;39,593.25;40,180.75;587.50;34,140.50
Apr 14, 2025 4:00 AM;Apr 14, 2025 5:00 AM;41,201.00;41,516.00;315.00;34,609.00
Apr 14, 2025 5:00 AM;Apr 14, 2025 6:00 AM;46,175.75;46,672.75;497.00;39,430.00
Apr 14, 2025 6:00 AM;Apr 14, 2025 7:00 AM;52,756.75;52,760.25;3.50;45,957.25
Apr 14, 2025 7:00 AM;Apr 14, 2025 8:00 AM;57,754.75;57,757.75;3.00;48,427.75
Apr 14, 2025 8:00 AM;Apr 14, 2025 9:00 AM;60,901.75;60,905.25;3.50;46,231.75
Apr 14, 2025 9:00 AM;Apr 14, 2025 10:00 AM;62,252.75;62,565.25;312.50;39,284.25
Apr 14, 2025 10:00 AM;Apr 14, 2025 11:00 AM;61,848.75;63,003.50;1,154.75;29,048.25
Apr 14, 2025 11:00 AM;Apr 14, 2025 12:00 PM;60,767.75;65,180.25;4,412.50;20,139.00
Apr 14, 2025 12:00 PM;Apr 14, 2025 1:00 PM;59,480.25;64,545.25;5,065.00;16,530.75
Apr 14, 2025 1:00 PM;Apr 14, 2025 2:00 PM;57,603.00;62,698.50;5,095.50;15,095.25
Apr 14, 2025 2:00 PM;Apr 14, 2025 3:00 PM;55,384.25;61,190.50;5,806.25;14,941.75
Apr 14, 2025 3:00 PM;Apr 14, 2025 4:00 PM;54,137.25;58,256.00;4,118.75;17,754.75
Apr 14, 2025 4:00 PM;Apr 14, 2025 5:00 PM;53,446.00;55,936.25;2,490.25;23,222.25
Apr 14, 2025 5:00 PM;Apr 14, 2025 6:00 PM;55,002.75;55,632.00;629.25;33,859.50
Apr 14, 2025 6:00 PM;Apr 14, 2025 7:00 PM;57,006.25;57,072.75;66.50;44,869.50
Apr 14, 2025 7:00 PM;Apr 14, 2025 8:00 PM;57,864.50;57,871.50;7.00;50,664.75
Apr 14, 2025 8:00 PM;Apr 14, 2025 9:00 PM;57,542.00;57,545.75;3.75;48,048.25
Apr 14, 2025 9:00 PM;Apr 14, 2025 10:00 PM;55,170.00;55,304.00;134.00;39,166.50
Apr 14, 2025 10:00 PM;Apr 14, 2025 11:00 PM;52,031.25;52,130.00;98.75;31,380.00
Apr 14, 2025 11:00 PM;Apr 15, 2025 12:00 AM;48,109.00;48,657.50;548.50;24,394.75
Apr 15, 2025 12:00 AM;Apr 15, 2025 1:00 AM;45,053.75;46,192.50;1,138.75;19,656.25
Apr 15, 2025 1:00 AM;Apr 15, 2025 2:00 AM;44,003.25;46,686.50;2,683.25;17,869.00
Apr 15, 2025 2:00 AM;Apr 15, 2025 3:00 AM;43,087.25;46,173.00;3,085.75;17,373.25
Apr 15, 2025 3:00 AM;Apr 15, 2025 4:00 AM;43,255.50;46,598.50;3,343.00;17,762.50
Apr 15, 2025 4:00 AM;Apr 15, 2025 5:00 AM;45,092.00;48,259.75;3,167.75;19,311.50
Apr 15, 2025 5:00 AM;Apr 15, 2025 6:00 AM;49,218.75;50,175.00;956.25;23,752.25
Apr 15, 2025 6:00 AM;Apr 15, 2025 7:00 AM;56,064.75;56,133.25;68.50;29,941.25
Apr 15, 2025 7:00 AM;Apr 15, 2025 8:00 AM;60,418.50;60,428.00;9.50;32,247.00
Apr 15, 2025 8:00 AM;Apr 15, 2025 9:00 AM;62,584.75;62,653.50;68.75;28,929.00
Apr 15, 2025 9:00 AM;Apr 15, 2025 10:00 AM;63,434.75;64,299.50;864.75;22,061.00
Apr 15, 2025 10:00 AM;Apr 15, 2025 11:00 AM;62,236.50;67,020.75;4,784.25;13,324.75
Apr 15, 2025 11:00 AM;Apr 15, 2025 12:00 PM;62,139.00;66,466.00;4,327.00;8,944.75
Apr 15, 2025 12:00 PM;Apr 15, 2025 1:00 PM;61,721.25;66,524.50;4,803.25;8,190.75
Apr 15, 2025 1:00 PM;Apr 15, 2025 2:00 PM;61,426.75;66,100.25;4,673.50;8,077.75
Apr 15, 2025 2:00 PM;Apr 15, 2025 3:00 PM;59,759.00;65,274.25;5,515.25;10,120.75
Apr 15, 2025 3:00 PM;Apr 15, 2025 4:00 PM;58,234.00;62,943.25;4,709.25;14,168.25
Apr 15, 2025 4:00 PM;Apr 15, 2025 5:00 PM;57,168.75;59,807.50;2,638.75;18,701.75
Apr 15, 2025 5:00 PM;Apr 15, 2025 6:00 PM;58,708.00;59,762.00;1,054.00;24,924.75
Apr 15, 2025 6:00 PM;Apr 15, 2025 7:00 PM;60,182.50;60,551.75;369.25;31,794.25
Apr 15, 2025 7:00 PM;Apr 15, 2025 8:00 PM;60,844.50;60,891.75;47.25;38,687.75
Apr 15, 2025 8:00 PM;Apr 15, 2025 9:00 PM;59,567.00;59,572.25;5.25;40,164.50
Apr 15, 2025 9:00 PM;Apr 15, 2025 10:00 PM;56,635.00;56,637.00;2.00;40,494.50
Apr 15, 2025 10:00 PM;Apr 15, 2025 11:00 PM;52,801.25;52,806.25;5.00;38,679.75
Apr 15, 2025 11:00 PM;Apr 16, 2025 12:00 AM;48,806.75;48,817.25;10.50;36,269.00
Apr 16, 2025 12:00 AM;Apr 16, 2025 1:00 AM;45,475.25;45,486.50;11.25;34,130.25
Apr 16, 2025 1:00 AM;Apr 16, 2025 2:00 AM;44,030.50;44,289.50;259.00;32,502.75
Apr 16, 2025 2:00 AM;Apr 16, 2025 3:00 AM;43,275.25;44,622.75;1,347.50;31,916.25
Apr 16, 2025 3:00 AM;Apr 16, 2025 4:00 AM;43,396.50;44,792.50;1,396.00;33,184.25
Apr 16, 2025 4:00 AM;Apr 16, 2025 5:00 AM;43,941.00;44,358.25;417.25;35,271.75
Apr 16, 2025 5:00 AM;Apr 16, 2025 6:00 AM;47,700.50;47,779.75;79.25;40,439.50
Apr 16, 2025 6:00 AM;Apr 16, 2025 7:00 AM;53,454.00;53,460.50;6.50;46,503.50
Apr 16, 2025 7:00 AM;Apr 16, 2025 8:00 AM;57,554.25;57,559.75;5.50;46,538.50
Apr 16, 2025 8:00 AM;Apr 16, 2025 9:00 AM;60,818.00;61,115.75;297.75;42,159.75
Apr 16, 2025 9:00 AM;Apr 16, 2025 10:00 AM;60,309.00;60,730.75;421.75;34,291.25
Apr 16, 2025 10:00 AM;Apr 16, 2025 11:00 AM;60,536.00;62,109.50;1,573.50;27,304.50
Apr 16, 2025 11:00 AM;Apr 16, 2025 12:00 PM;59,607.75;63,506.50;3,898.75;21,323.00
Apr 16, 2025 12:00 PM;Apr 16, 2025 1:00 PM;58,912.25;62,569.50;3,657.25;18,946.50
Apr 16, 2025 1:00 PM;Apr 16, 2025 2:00 PM;58,090.25;61,248.75;3,158.50;19,279.00
Apr 16, 2025 2:00 PM;Apr 16, 2025 3:00 PM;57,204.00;61,068.00;3,864.00;21,167.50
Apr 16, 2025 3:00 PM;Apr 16, 2025 4:00 PM;57,571.25;62,075.75;4,504.50;25,472.50
Apr 16, 2025 4:00 PM;Apr 16, 2025 5:00 PM;57,574.25;60,468.50;2,894.25;29,258.25
Apr 16, 2025 5:00 PM;Apr 16, 2025 6:00 PM;58,300.75;58,584.00;283.25;35,461.25
Apr 16, 2025 6:00 PM;Apr 16, 2025 7:00 PM;59,614.25;59,620.75;6.50;42,028.75
Apr 16, 2025 7:00 PM;Apr 16, 2025 8:00 PM;58,935.00;58,938.25;3.25;44,619.00
Apr 16, 2025 8:00 PM;Apr 16, 2025 9:00 PM;58,429.75;58,432.75;3.00;43,243.75
Apr 16, 2025 9:00 PM;Apr 16, 2025 10:00 PM;56,648.25;56,702.50;54.25;38,627.75
Apr 16, 2025 10:00 PM;Apr 16, 2025 11:00 PM;53,073.00;53,162.50;89.50;33,768.25
Apr 16, 2025 11:00 PM;Apr 17, 2025 12:00 AM;49,790.25;50,514.25;724.00;30,478.25
Apr 17, 2025 12:00 AM;Apr 17, 2025 1:00 AM;46,580.75;47,581.25;1,000.50;28,339.75
Apr 17, 2025 1:00 AM;Apr 17, 2025 2:00 AM;45,162.00;47,044.25;1,882.25;27,157.00
Apr 17, 2025 2:00 AM;Apr 17, 2025 3:00 AM;44,331.25;47,088.75;2,757.50;25,837.00
Apr 17, 2025 3:00 AM;Apr 17, 2025 4:00 AM;44,323.75;46,822.00;2,498.25;25,920.50
Apr 17, 2025 4:00 AM;Apr 17, 2025 5:00 AM;45,375.75;47,034.50;1,658.75;27,804.00
Apr 17, 2025 5:00 AM;Apr 17, 2025 6:00 AM;48,795.25;49,243.25;448.00;32,264.75
Apr 17, 2025 6:00 AM;Apr 17, 2025 7:00 AM;54,629.00;54,746.75;117.75;38,759.75
Apr 17, 2025 7:00 AM;Apr 17, 2025 8:00 AM;59,025.50;59,032.50;7.00;42,301.75
Apr 17, 2025 8:00 AM;Apr 17, 2025 9:00 AM;61,943.75;61,949.00;5.25;42,418.25
Apr 17, 2025 9:00 AM;Apr 17, 2025 10:00 AM;63,186.75;63,259.25;72.50;40,233.50
Apr 17, 2025 10:00 AM;Apr 17, 2025 11:00 AM;64,266.50;64,514.25;247.75;36,823.25
Apr 17, 2025 11:00 AM;Apr 17, 2025 12:00 PM;64,819.75;65,525.00;705.25;32,891.50
Apr 17, 2025 12:00 PM;Apr 17, 2025 1:00 PM;63,575.25;65,978.00;2,402.75;28,547.75
Apr 17, 2025 1:00 PM;Apr 17, 2025 2:00 PM;62,326.25;65,895.00;3,568.75;26,879.50
Apr 17, 2025 2:00 PM;Apr 17, 2025 3:00 PM;60,847.75;64,988.00;4,140.25;26,418.00
Apr 17, 2025 3:00 PM;Apr 17, 2025 4:00 PM;60,279.75;64,405.00;4,125.25;26,848.75
Apr 17, 2025 4:00 PM;Apr 17, 2025 5:00 PM;59,554.25;61,978.25;2,424.00;28,227.50
Apr 17, 2025 5:00 PM;Apr 17, 2025 6:00 PM;58,771.25;58,989.25;218.00;32,682.00
Apr 17, 2025 6:00 PM;Apr 17, 2025 7:00 PM;58,401.00;58,412.50;11.50;36,974.25
Apr 17, 2025 7:00 PM;Apr 17, 2025 8:00 PM;57,312.50;57,315.25;2.75;38,347.50
Apr 17, 2025 8:00 PM;Apr 17, 2025 9:00 PM;55,808.50;55,870.00;61.50;37,862.50
Apr 17, 2025 9:00 PM;Apr 17, 2025 10:00 PM;52,798.50;52,987.25;188.75;35,316.25
Apr 17, 2025 10:00 PM;Apr 17, 2025 11:00 PM;49,689.00;49,906.00;217.00;33,017.50
Apr 17, 2025 11:00 PM;Apr 18, 2025 12:00 AM;46,550.50;46,648.50;98.00;31,910.25
Apr 18, 2025 12:00 AM;Apr 18, 2025 1:00 AM;42,874.75;43,294.00;419.25;30,137.00
Apr 18, 2025 1:00 AM;Apr 18, 2025 2:00 AM;40,534.00;40,944.25;410.25;28,102.25
Apr 18, 2025 2:00 AM;Apr 18, 2025 3:00 AM;38,940.25;39,234.75;294.50;26,645.75
Apr 18, 2025 3:00 AM;Apr 18, 2025 4:00 AM;38,354.25;38,982.75;628.50;25,527.50
Apr 18, 2025 4:00 AM;Apr 18, 2025 5:00 AM;38,598.75;39,574.75;976.00;25,368.50
Apr 18, 2025 5:00 AM;Apr 18, 2025 6:00 AM;39,169.50;39,777.75;608.25;25,177.00
Apr 18, 2025 6:00 AM;Apr 18, 2025 7:00 AM;39,376.25;40,020.25;644.00;24,492.50
Apr 18, 2025 7:00 AM;Apr 18, 2025 8:00 AM;41,051.75;41,624.25;572.50;25,538.25
Apr 18, 2025 8:00 AM;Apr 18, 2025 9:00 AM;44,327.50;44,429.00;101.50;28,391.75
Apr 18, 2025 9:00 AM;Apr 18, 2025 10:00 AM;47,152.25;47,415.50;263.25;29,489.25
Apr 18, 2025 10:00 AM;Apr 18, 2025 11:00 AM;49,198.00;50,326.00;1,128.00;29,507.00
Apr 18, 2025 11:00 AM;Apr 18, 2025 12:00 PM;51,120.75;52,800.75;1,680.00;30,196.75
Apr 18, 2025 12:00 PM;Apr 18, 2025 1:00 PM;50,793.00;54,573.75;3,780.75;30,092.25
Apr 18, 2025 1:00 PM;Apr 18, 2025 2:00 PM;49,570.75;54,665.75;5,095.00;28,951.00
Apr 18, 2025 2:00 PM;Apr 18, 2025 3:00 PM;48,218.75;53,061.25;4,842.50;28,815.00
Apr 18, 2025 3:00 PM;Apr 18, 2025 4:00 PM;47,671.25;52,004.25;4,333.00;30,203.25
Apr 18, 2025 4:00 PM;Apr 18, 2025 5:00 PM;47,016.25;50,048.00;3,031.75;32,023.75
Apr 18, 2025 5:00 PM;Apr 18, 2025 6:00 PM;47,339.50;47,532.25;192.75;35,502.75
Apr 18, 2025 6:00 PM;Apr 18, 2025 7:00 PM;48,271.75;48,357.75;86.00;39,194.00
Apr 18, 2025 7:00 PM;Apr 18, 2025 8:00 PM;48,206.75;48,213.00;6.25;41,197.50
Apr 18, 2025 8:00 PM;Apr 18, 2025 9:00 PM;47,747.50;47,751.25;3.75;41,504.75
Apr 18, 2025 9:00 PM;Apr 18, 2025 10:00 PM;46,839.25;46,843.25;4.00;39,951.25
Apr 18, 2025 10:00 PM;Apr 18, 2025 11:00 PM;44,797.50;44,857.25;59.75;37,784.75
Apr 18, 2025 11:00 PM;Apr 19, 2025 12:00 AM;41,936.75;42,274.25;337.50;34,998.25
Apr 19, 2025 12:00 AM;Apr 19, 2025 1:00 AM;39,625.25;39,822.75;197.50;33,310.75
Apr 19, 2025 1:00 AM;Apr 19, 2025 2:00 AM;37,670.50;37,870.75;200.25;31,873.50
Apr 19, 2025 2:00 AM;Apr 19, 2025 3:00 AM;37,172.50;37,462.50;290.00;31,444.75
Apr 19, 2025 3:00 AM;Apr 19, 2025 4:00 AM;36,701.50;37,008.00;306.50;31,069.25
Apr 19, 2025 4:00 AM;Apr 19, 2025 5:00 AM;37,259.25;37,435.50;176.25;31,921.25
Apr 19, 2025 5:00 AM;Apr 19, 2025 6:00 AM;38,716.00;38,957.75;241.75;33,828.50
Apr 19, 2025 6:00 AM;Apr 19, 2025 7:00 AM;39,570.75;39,610.00;39.25;34,700.00
Apr 19, 2025 7:00 AM;Apr 19, 2025 8:00 AM;41,793.50;42,223.00;429.50;33,824.75
Apr 19, 2025 8:00 AM;Apr 19, 2025 9:00 AM;44,810.25;45,798.50;988.25;30,336.25
Apr 19, 2025 9:00 AM;Apr 19, 2025 10:00 AM;47,458.75;50,086.00;2,627.25;24,376.50
Apr 19, 2025 10:00 AM;Apr 19, 2025 11:00 AM;48,676.25;53,834.50;5,158.25;18,093.25
Apr 19, 2025 11:00 AM;Apr 19, 2025 12:00 PM;48,156.75;53,385.25;5,228.50;12,922.75
Apr 19, 2025 12:00 PM;Apr 19, 2025 1:00 PM;47,505.25;52,242.00;4,736.75;9,533.50
Apr 19, 2025 1:00 PM;Apr 19, 2025 2:00 PM;45,972.25;51,318.75;5,346.50;7,955.50
Apr 19, 2025 2:00 PM;Apr 19, 2025 3:00 PM;44,375.25;49,806.75;5,431.50;8,409.75
Apr 19, 2025 3:00 PM;Apr 19, 2025 4:00 PM;43,341.50;48,971.75;5,630.25;9,716.00
Apr 19, 2025 4:00 PM;Apr 19, 2025 5:00 PM;43,444.50;49,123.00;5,678.50;14,751.25
Apr 19, 2025 5:00 PM;Apr 19, 2025 6:00 PM;44,055.50;46,705.25;2,649.75;22,685.50
Apr 19, 2025 6:00 PM;Apr 19, 2025 7:00 PM;46,028.25;46,308.25;280.00;33,683.50
Apr 19, 2025 7:00 PM;Apr 19, 2025 8:00 PM;47,195.50;47,201.00;5.50;41,580.75
Apr 19, 2025 8:00 PM;Apr 19, 2025 9:00 PM;46,608.50;46,616.75;8.25;42,721.25
Apr 19, 2025 9:00 PM;Apr 19, 2025 10:00 PM;45,802.25;45,806.00;3.75;41,044.25
Apr 19, 2025 10:00 PM;Apr 19, 2025 11:00 PM;43,776.25;43,782.00;5.75;37,991.25
Apr 19, 2025 11:00 PM;Apr 20, 2025 12:00 AM;40,928.75;40,938.25;9.50;34,541.50
Apr 20, 2025 12:00 AM;Apr 20, 2025 1:00 AM;38,286.00;38,319.00;33.00;31,692.75
Apr 20, 2025 1:00 AM;Apr 20, 2025 2:00 AM;36,082.75;36,258.50;175.75;29,289.75
Apr 20, 2025 2:00 AM;Apr 20, 2025 3:00 AM;35,317.25;35,698.00;380.75;28,718.00
Apr 20, 2025 3:00 AM;Apr 20, 2025 4:00 AM;35,244.75;35,617.50;372.75;29,101.75
Apr 20, 2025 4:00 AM;Apr 20, 2025 5:00 AM;35,188.75;35,445.50;256.75;29,203.00
Apr 20, 2025 5:00 AM;Apr 20, 2025 6:00 AM;35,428.00;35,544.25;116.25;29,363.25
Apr 20, 2025 6:00 AM;Apr 20, 2025 7:00 AM;35,430.25;35,470.25;40.00;29,119.75
Apr 20, 2025 7:00 AM;Apr 20, 2025 8:00 AM;37,696.25;37,996.00;299.75;26,671.00
Apr 20, 2025 8:00 AM;Apr 20, 2025 9:00 AM;41,470.25;44,918.75;3,448.50;21,217.50
Apr 20, 2025 9:00 AM;Apr 20, 2025 10:00 AM;43,262.75;46,904.50;3,641.75;13,677.50
Apr 20, 2025 10:00 AM;Apr 20, 2025 11:00 AM;43,431.50;48,070.00;4,638.50;4,938.25
Apr 20, 2025 11:00 AM;Apr 20, 2025 12:00 PM;43,230.25;48,578.75;5,348.50;203.75
Apr 20, 2025 12:00 PM;Apr 20, 2025 1:00 PM;41,774.50;47,392.75;5,618.25;-2,440.00
Apr 20, 2025 1:00 PM;Apr 20, 2025 2:00 PM;39,486.00;45,134.50;5,648.50;-3,100.00
Apr 20, 2025 2:00 PM;Apr 20, 2025 3:00 PM;38,857.25;44,616.75;5,759.50;-52.50
Apr 20, 2025 3:00 PM;Apr 20, 2025 4:00 PM;38,136.75;43,645.75;5,509.00;2,311.75
Apr 20, 2025 4:00 PM;Apr 20, 2025 5:00 PM;38,648.50;43,471.50;4,823.00;8,807.75
Apr 20, 2025 5:00 PM;Apr 20, 2025 6:00 PM;39,900.00;42,667.75;2,767.75;18,260.50
Apr 20, 2025 6:00 PM;Apr 20, 2025 7:00 PM;42,458.00;42,767.75;309.75;28,642.75
Apr 20, 2025 7:00 PM;Apr 20, 2025 8:00 PM;43,463.00;43,469.00;6.00;35,577.00
Apr 20, 2025 8:00 PM;Apr 20, 2025 9:00 PM;43,674.75;43,684.50;9.75;38,887.25
Apr 20, 2025 9:00 PM;Apr 20, 2025 10:00 PM;42,978.25;42,990.75;12.50;39,308.75
Apr 20, 2025 10:00 PM;Apr 20, 2025 11:00 PM;41,673.75;41,680.75;7.00;37,579.50
Apr 20, 2025 11:00 PM;Apr 21, 2025 12:00 AM;39,090.25;39,098.50;8.25;35,254.25
Apr 21, 2025 12:00 AM;Apr 21, 2025 1:00 AM;37,229.25;37,240.50;11.25;33,891.25
Apr 21, 2025 1:00 AM;Apr 21, 2025 2:00 AM;35,124.00;35,193.00;69.00;32,447.75
Apr 21, 2025 2:00 AM;Apr 21, 2025 3:00 AM;34,107.75;34,263.50;155.75;31,595.50
Apr 21, 2025 3:00 AM;Apr 21, 2025 4:00 AM;33,629.00;33,737.25;108.25;30,971.00
Apr 21, 2025 4:00 AM;Apr 21, 2025 5:00 AM;34,240.50;34,335.25;94.75;31,375.25
Apr 21, 2025 5:00 AM;Apr 21, 2025 6:00 AM;34,903.75;34,924.75;21.00;31,984.50
Apr 21, 2025 6:00 AM;Apr 21, 2025 7:00 AM;35,481.75;35,502.75;21.00;31,991.25
