Start date;End date;Germany/Luxembourg [€/MWh] Original resolutions;∅ DE/LU neighbours [€/MWh] Original resolutions;Belgium [€/MWh] Original resolutions;Denmark 1 [€/MWh] Original resolutions;Denmark 2 [€/MWh] Original resolutions;France [€/MWh] Original resolutions;Netherlands [€/MWh] Original resolutions;Norway 2 [€/MWh] Original resolutions;Austria [€/MWh] Original resolutions;Poland [€/MWh] Original resolutions;Sweden 4 [€/MWh] Original resolutions;Switzerland [€/MWh] Original resolutions;Czech Republic [€/MWh] Original resolutions;DE/AT/LU [€/MWh] Original resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Original resolutions;Hungary [€/MWh] Original resolutions
Jun 16, 2025 4:00 AM;Jun 16, 2025 5:00 AM;83.28;74.06;80.43;83.21;73.86;12.35;83.21;75.34;82.79;83.34;74.09;82.81;83.22;-;114.56;82.93;83.08
Jun 16, 2025 5:00 AM;Jun 16, 2025 6:00 AM;88.39;80.31;96.84;88.39;72.13;19.27;99.04;73.57;88.39;94.20;72.35;88.81;90.46;-;115.00;115.00;100.36
Jun 16, 2025 6:00 AM;Jun 16, 2025 7:00 AM;112.43;93.68;112.43;103.02;90.27;22.05;115.57;74.84;108.31;111.55;76.04;105.46;110.96;-;123.64;110.02;110.02
Jun 16, 2025 7:00 AM;Jun 16, 2025 8:00 AM;123.49;110.77;123.49;123.49;98.76;53.16;125.00;98.15;122.58;123.34;99.08;127.96;123.49;-;130.20;122.58;122.95
Jun 16, 2025 8:00 AM;Jun 16, 2025 9:00 AM;108.92;102.87;132.99;108.92;90.29;58.49;119.24;84.48;105.05;133.49;84.35;107.23;107.05;-;133.56;105.05;106.88
Jun 16, 2025 9:00 AM;Jun 16, 2025 10:00 AM;84.49;78.64;111.31;84.49;84.49;20.00;95.04;71.24;80.97;89.41;67.71;77.76;82.66;-;133.56;81.10;82.19
Jun 16, 2025 10:00 AM;Jun 16, 2025 11:00 AM;60.28;55.37;55.27;60.28;58.84;4.50;57.11;61.88;62.93;62.06;58.83;65.39;61.96;-;123.92;62.06;64.27
Jun 16, 2025 11:00 AM;Jun 16, 2025 12:00 PM;14.02;30.64;14.61;14.02;11.90;0.00;13.83;61.25;42.61;36.40;11.35;51.09;80.01;-;118.40;59.82;42.61
Jun 16, 2025 12:00 PM;Jun 16, 2025 1:00 PM;1.62;22.26;3.51;1.62;3.95;0.00;2.11;47.84;24.50;48.17;3.95;29.15;80.01;-;104.31;48.28;42.17
Jun 16, 2025 1:00 PM;Jun 16, 2025 2:00 PM;0.07;18.80;2.32;0.07;1.30;0.00;0.79;35.09;23.45;35.10;1.40;27.64;79.64;-;104.31;46.53;40.97
Jun 16, 2025 2:00 PM;Jun 16, 2025 3:00 PM;0.00;18.07;2.16;0.00;1.95;0.00;0.70;40.37;21.24;28.39;2.03;25.67;76.29;-;115.00;44.87;40.58
Jun 16, 2025 3:00 PM;Jun 16, 2025 4:00 PM;0.00;22.40;2.49;0.00;4.16;0.00;1.15;47.24;27.33;57.35;4.15;23.49;79.00;-;123.92;82.50;59.47
Jun 16, 2025 4:00 PM;Jun 16, 2025 5:00 PM;13.61;37.76;14.61;13.61;8.95;1.03;13.61;58.73;33.28;84.73;8.62;46.21;132.03;-;130.00;122.61;78.62
Jun 16, 2025 5:00 PM;Jun 16, 2025 6:00 PM;70.00;63.84;70.00;69.08;50.41;12.36;69.08;61.15;64.58;87.60;49.94;70.99;97.04;-;123.92;123.92;89.23
Jun 16, 2025 6:00 PM;Jun 16, 2025 7:00 PM;89.24;86.00;109.84;85.00;63.56;75.30;98.70;68.14;89.24;99.24;63.54;100.09;93.33;-;127.17;134.05;112.29
Jun 16, 2025 7:00 PM;Jun 16, 2025 8:00 PM;116.00;103.80;120.00;116.00;66.77;113.86;117.93;71.75;120.29;121.51;66.77;108.46;118.49;-;133.40;133.40;128.31
Jun 16, 2025 8:00 PM;Jun 16, 2025 9:00 PM;186.10;134.36;184.08;118.86;70.79;108.36;186.10;74.72;186.10;186.48;70.88;105.44;186.12;-;136.40;188.73;189.07
Jun 16, 2025 9:00 PM;Jun 16, 2025 10:00 PM;190.00;134.52;187.24;126.88;73.14;84.75;190.00;77.50;189.94;190.47;73.23;96.59;189.94;-;135.00;190.80;194.29
Jun 16, 2025 10:00 PM;Jun 16, 2025 11:00 PM;129.18;107.57;133.58;104.11;72.97;106.59;133.67;77.07;126.44;126.73;73.07;103.20;125.79;-;129.10;129.10;137.98
Jun 16, 2025 11:00 PM;Jun 17, 2025 12:00 AM;106.90;91.04;112.01;91.35;66.22;82.32;112.00;71.85;96.45;104.64;66.22;95.80;102.56;-;123.92;123.92;117.38
Jun 17, 2025 12:00 AM;Jun 17, 2025 1:00 AM;103.98;87.96;104.84;103.98;51.55;55.73;106.00;72.05;103.34;108.32;50.78;107.44;103.51;-;105.00;104.26;104.77
Jun 17, 2025 1:00 AM;Jun 17, 2025 2:00 AM;98.26;81.81;100.00;91.84;55.55;21.73;101.77;70.40;94.72;107.38;55.07;104.79;96.61;-;101.90;95.00;96.61
Jun 17, 2025 2:00 AM;Jun 17, 2025 3:00 AM;94.95;77.31;94.95;82.42;48.65;25.89;97.12;70.04;93.36;94.65;47.78;101.30;94.30;-;107.83;93.84;94.30
Jun 17, 2025 3:00 AM;Jun 17, 2025 4:00 AM;94.19;76.01;94.07;78.39;44.32;25.45;95.82;70.00;93.24;96.76;43.22;100.99;93.81;-;105.61;93.67;93.81
Jun 17, 2025 4:00 AM;Jun 17, 2025 5:00 AM;95.24;75.42;95.24;80.52;41.79;13.47;97.33;68.55;93.91;102.00;40.71;101.37;94.71;-;101.90;94.42;94.71
Jun 17, 2025 5:00 AM;Jun 17, 2025 6:00 AM;102.51;82.15;101.93;83.02;50.41;30.38;103.83;67.59;101.98;107.38;49.77;104.81;102.51;-;104.25;102.44;102.51
Jun 17, 2025 6:00 AM;Jun 17, 2025 7:00 AM;118.76;97.80;118.76;117.00;73.01;37.45;120.90;71.99;116.85;127.04;62.83;111.93;118.00;-;117.31;116.85;117.37
Jun 17, 2025 7:00 AM;Jun 17, 2025 8:00 AM;107.01;97.73;107.01;107.01;107.01;57.51;108.45;75.00;105.58;114.88;75.17;111.05;106.38;-;134.26;105.32;105.87
Jun 17, 2025 8:00 AM;Jun 17, 2025 9:00 AM;98.59;91.56;101.00;98.59;98.59;67.17;101.00;74.81;96.73;97.25;74.86;99.48;97.67;-;135.00;96.73;96.73
Jun 17, 2025 9:00 AM;Jun 17, 2025 10:00 AM;70.74;70.52;104.41;70.74;68.76;38.01;86.52;66.91;66.41;59.81;68.24;75.20;70.74;-;134.26;67.14;66.59
Jun 17, 2025 10:00 AM;Jun 17, 2025 11:00 AM;4.34;10.84;4.41;4.34;4.48;4.48;4.38;57.66;5.05;3.26;4.45;22.18;4.58;-;129.16;5.94;6.10
Jun 17, 2025 11:00 AM;Jun 17, 2025 12:00 PM;-0.61;5.14;-0.32;-0.36;0.84;0.00;-0.36;47.58;-0.50;2.37;1.00;4.03;2.29;-;120.00;15.36;8.01
Jun 17, 2025 12:00 PM;Jun 17, 2025 1:00 PM;-0.86;3.86;-0.45;-0.54;-0.47;-0.01;-0.55;44.68;-2.70;1.27;-0.24;-0.09;1.56;-;97.10;19.90;10.59
Jun 17, 2025 1:00 PM;Jun 17, 2025 2:00 PM;-4.91;2.67;-1.79;-2.36;-1.67;-0.01;-2.43;44.55;-4.91;2.09;-1.48;-1.61;-1.01;-;93.00;22.85;10.75
Jun 17, 2025 2:00 PM;Jun 17, 2025 3:00 PM;-6.20;2.95;-2.00;-2.51;-0.14;-0.01;-2.74;45.12;-6.20;1.02;0.01;-0.03;-0.09;-;97.69;36.45;19.60
Jun 17, 2025 3:00 PM;Jun 17, 2025 4:00 PM;-2.56;5.15;-1.28;-2.56;1.07;0.05;-1.63;49.44;-1.93;0.47;1.14;7.30;4.57;-;104.91;53.74;29.22
Jun 17, 2025 4:00 PM;Jun 17, 2025 5:00 PM;8.65;17.08;10.59;8.65;4.82;12.80;10.00;61.35;8.65;14.60;4.78;23.91;27.76;-;105.00;87.01;70.15
Jun 17, 2025 5:00 PM;Jun 17, 2025 6:00 PM;79.23;72.52;82.12;79.23;73.38;50.91;80.10;61.96;77.23;87.10;41.10;73.40;91.21;-;106.49;106.49;98.46
Jun 17, 2025 6:00 PM;Jun 17, 2025 7:00 PM;103.36;105.49;104.55;103.36;103.36;94.78;105.00;69.20;107.62;202.18;60.53;104.81;105.02;-;120.10;120.10;119.14
Jun 17, 2025 7:00 PM;Jun 17, 2025 8:00 PM;129.08;122.03;120.21;124.01;124.01;115.00;128.00;71.62;141.34;187.56;69.38;122.04;139.17;-;130.00;154.23;152.12
Jun 17, 2025 8:00 PM;Jun 17, 2025 9:00 PM;241.80;173.65;196.84;154.33;154.33;126.68;237.60;83.81;235.52;268.22;79.78;128.08;245.00;-;134.26;233.24;245.06
Jun 17, 2025 9:00 PM;Jun 17, 2025 10:00 PM;241.38;168.54;190.00;147.04;147.04;115.67;235.69;93.10;231.47;258.43;77.95;116.15;241.38;-;122.65;228.82;241.97
Jun 17, 2025 10:00 PM;Jun 17, 2025 11:00 PM;138.19;122.10;139.71;138.19;138.01;122.86;140.39;85.70;135.53;138.40;37.93;129.75;136.65;-;122.86;135.63;139.31
Jun 17, 2025 11:00 PM;Jun 18, 2025 12:00 AM;116.36;105.80;116.52;116.36;90.38;114.90;116.58;74.74;116.10;117.21;69.25;115.99;115.77;-;116.10;116.64;118.51
Jun 18, 2025 12:00 AM;Jun 18, 2025 1:00 AM;113.00;101.70;112.55;113.00;76.44;99.30;113.00;83.98;112.76;113.44;76.50;104.84;112.91;-;118.23;112.76;112.84
Jun 18, 2025 1:00 AM;Jun 18, 2025 2:00 AM;106.80;95.30;106.38;106.80;67.10;87.44;107.08;78.88;106.18;112.91;67.14;101.86;106.55;-;111.94;106.17;106.38
Jun 18, 2025 2:00 AM;Jun 18, 2025 3:00 AM;101.50;90.78;101.38;101.50;77.40;95.03;101.61;81.14;101.27;112.75;28.12;96.94;101.40;-;111.95;101.26;101.34
Jun 18, 2025 3:00 AM;Jun 18, 2025 4:00 AM;95.84;86.43;95.51;95.84;62.86;72.94;96.34;80.52;94.91;112.72;48.45;95.21;95.46;-;110.83;94.88;95.20
Jun 18, 2025 4:00 AM;Jun 18, 2025 5:00 AM;97.01;88.99;96.31;97.01;70.14;68.30;97.33;78.43;96.20;112.25;70.14;96.06;96.68;-;110.83;96.18;96.46
Jun 18, 2025 5:00 AM;Jun 18, 2025 6:00 AM;103.57;91.21;102.92;94.12;71.17;61.53;104.43;78.58;101.92;113.01;71.17;101.62;102.89;-;108.90;101.87;102.43
Jun 18, 2025 6:00 AM;Jun 18, 2025 7:00 AM;112.35;103.94;111.85;112.35;112.35;77.00;113.15;81.13;110.93;119.89;78.14;114.73;111.77;-;125.90;110.88;111.37
Jun 18, 2025 7:00 AM;Jun 18, 2025 8:00 AM;114.90;108.80;115.62;114.90;114.90;98.69;115.62;81.14;114.18;131.08;80.40;115.70;114.56;-;140.00;114.13;114.37
Jun 18, 2025 8:00 AM;Jun 18, 2025 9:00 AM;111.39;105.60;121.08;111.39;111.39;104.56;115.30;76.60;110.61;121.09;76.69;102.76;110.18;-;135.00;109.97;107.04
Jun 18, 2025 9:00 AM;Jun 18, 2025 10:00 AM;78.97;78.28;105.00;78.97;78.75;60.67;89.64;72.52;77.31;72.16;71.58;77.15;77.31;-;122.96;73.73;67.72
Jun 18, 2025 10:00 AM;Jun 18, 2025 11:00 AM;21.77;25.31;21.79;21.77;21.56;21.81;21.78;61.28;21.96;21.16;21.23;21.82;22.24;-;112.00;22.02;22.07
Jun 18, 2025 11:00 AM;Jun 18, 2025 12:00 PM;1.17;5.71;1.17;1.17;1.38;1.17;1.17;47.18;1.17;1.17;1.45;4.59;1.17;-;105.78;1.17;1.17
Jun 18, 2025 12:00 PM;Jun 18, 2025 1:00 PM;-0.23;3.33;-0.11;-0.12;0.00;0.00;-0.13;33.67;0.26;0.16;0.07;1.52;1.31;-;104.41;4.91;2.95
Jun 18, 2025 1:00 PM;Jun 18, 2025 2:00 PM;-1.04;0.76;-0.36;-0.27;-0.01;-0.01;-0.48;8.22;-0.08;0.12;0.04;-0.32;1.53;-;107.00;7.63;4.88
Jun 18, 2025 2:00 PM;Jun 18, 2025 3:00 PM;-2.30;0.75;-0.76;-0.21;0.00;0.00;-1.04;7.69;-0.66;0.08;0.04;0.21;2.87;-;108.90;15.30;9.68
Jun 18, 2025 3:00 PM;Jun 18, 2025 4:00 PM;-2.17;6.20;0.39;-0.30;-0.18;2.71;-0.30;31.82;0.28;0.83;-0.10;4.71;28.39;-;106.49;105.38;57.01
Jun 18, 2025 4:00 PM;Jun 18, 2025 5:00 PM;0.99;11.03;3.01;0.99;2.28;6.27;2.22;45.22;-0.52;21.34;2.31;9.59;28.64;-;113.74;113.74;87.20
Jun 18, 2025 5:00 PM;Jun 18, 2025 6:00 PM;74.00;67.48;72.51;52.16;56.93;52.91;73.12;59.72;69.90;86.81;56.95;68.56;92.72;-;117.15;117.15;105.20
Jun 18, 2025 6:00 PM;Jun 18, 2025 7:00 PM;107.15;89.93;104.40;68.90;67.51;75.01;105.38;69.91;101.99;123.62;67.65;89.72;115.17;-;135.00;143.59;133.44
Jun 18, 2025 7:00 PM;Jun 18, 2025 8:00 PM;116.40;105.62;116.83;88.96;71.17;114.64;116.89;72.72;102.23;156.19;71.37;112.79;138.07;-;146.11;192.91;170.99
Jun 18, 2025 8:00 PM;Jun 18, 2025 9:00 PM;140.99;128.37;139.58;120.40;81.05;124.90;141.39;84.13;117.30;219.82;81.29;119.76;182.43;-;146.11;284.64;244.89
Jun 18, 2025 9:00 PM;Jun 18, 2025 10:00 PM;175.32;131.79;154.64;115.68;81.37;111.60;175.32;84.57;169.23;179.74;81.61;120.72;175.18;-;140.73;176.88;177.32
Jun 18, 2025 10:00 PM;Jun 18, 2025 11:00 PM;133.06;116.26;139.92;109.55;80.07;128.32;136.07;82.77;133.06;133.52;80.32;122.28;132.98;-;133.06;135.67;135.38
Jun 18, 2025 11:00 PM;Jun 19, 2025 12:00 AM;115.35;100.74;126.49;87.56;74.60;99.01;120.00;74.78;114.39;115.03;74.68;107.03;114.59;-;121.00;115.79;116.28
Jun 19, 2025 12:00 AM;Jun 19, 2025 1:00 AM;112.20;99.21;112.20;111.79;68.84;98.07;111.79;74.50;113.42;112.76;68.92;106.40;112.67;-;114.42;114.42;113.53
Jun 19, 2025 1:00 AM;Jun 19, 2025 2:00 AM;106.40;90.87;116.43;95.17;66.30;50.89;109.08;73.01;105.10;111.14;66.38;99.61;106.42;-;110.16;110.16;107.32
Jun 19, 2025 2:00 AM;Jun 19, 2025 3:00 AM;105.29;88.07;104.74;100.17;63.47;41.39;107.40;70.81;102.71;115.75;63.55;94.18;104.65;-;108.90;102.65;103.65
Jun 19, 2025 3:00 AM;Jun 19, 2025 4:00 AM;99.51;77.14;115.97;87.29;19.15;23.71;104.27;69.37;100.37;116.94;19.18;92.89;99.43;-;103.20;100.64;100.03
Jun 19, 2025 4:00 AM;Jun 19, 2025 5:00 AM;100.94;69.02;100.94;70.23;4.46;18.21;104.23;67.33;97.11;100.26;4.50;91.99;99.97;-;103.20;97.01;98.49
Jun 19, 2025 5:00 AM;Jun 19, 2025 6:00 AM;95.68;73.40;104.45;74.35;25.05;24.40;107.60;67.13;93.32;98.78;25.05;91.11;96.21;-;103.20;101.71;99.84
Jun 19, 2025 6:00 AM;Jun 19, 2025 7:00 AM;101.51;81.35;102.47;78.99;59.27;38.20;104.90;66.20;96.93;100.47;59.27;87.93;100.22;-;120.00;97.44;98.74
Jun 19, 2025 7:00 AM;Jun 19, 2025 8:00 AM;89.25;80.12;114.78;72.51;58.38;65.05;100.47;65.94;84.95;87.67;58.38;83.97;89.25;-;132.90;84.98;86.63
Jun 19, 2025 8:00 AM;Jun 19, 2025 9:00 AM;71.25;64.21;115.91;50.00;40.29;41.98;89.56;59.99;73.47;36.30;40.22;71.12;87.48;-;133.20;74.36;78.44
Jun 19, 2025 9:00 AM;Jun 19, 2025 10:00 AM;0.86;11.92;12.16;0.86;2.72;16.85;9.75;33.24;-5.00;2.83;2.71;35.65;19.39;-;125.00;10.36;8.11
Jun 19, 2025 10:00 AM;Jun 19, 2025 11:00 AM;-1.33;3.66;-0.40;-1.33;-0.04;-0.01;-0.58;31.37;-2.28;-0.24;-0.13;13.48;0.44;-;113.81;1.92;0.81
Jun 19, 2025 11:00 AM;Jun 19, 2025 12:00 PM;-29.98;-5.59;-8.04;-8.27;1.80;-0.01;-9.02;19.82;-28.54;-49.08;0.65;13.64;5.61;-;108.50;3.58;9.59
Jun 19, 2025 12:00 PM;Jun 19, 2025 1:00 PM;-52.21;-14.66;-11.49;-5.36;1.93;-0.01;-6.02;16.04;-55.40;-93.88;0.65;4.28;-12.00;-;107.47;-0.54;9.90
Jun 19, 2025 1:00 PM;Jun 19, 2025 2:00 PM;-65.44;-16.07;-14.06;-4.97;2.95;-0.02;-6.07;13.21;-80.01;-92.56;1.39;2.94;0.44;-;108.50;26.56;11.50
Jun 19, 2025 2:00 PM;Jun 19, 2025 3:00 PM;-64.95;-21.95;-13.99;-5.09;4.13;-0.06;-5.09;17.54;-77.74;-132.95;0.77;1.00;-29.99;-;115.00;28.13;28.17
Jun 19, 2025 3:00 PM;Jun 19, 2025 4:00 PM;-39.79;-8.20;-4.03;-6.00;0.71;-0.10;-7.84;30.61;-4.94;-103.67;-1.25;0.99;5.36;-;127.00;69.56;69.32
Jun 19, 2025 4:00 PM;Jun 19, 2025 5:00 PM;-4.95;-0.64;-1.05;-4.95;-3.12;2.71;-3.12;40.07;22.47;-79.85;-2.96;10.08;12.66;-;137.23;61.28;78.89
Jun 19, 2025 5:00 PM;Jun 19, 2025 6:00 PM;2.30;30.54;11.02;2.30;0.47;18.92;6.59;54.46;45.78;-0.24;0.47;36.06;160.08;-;134.80;134.35;116.37
Jun 19, 2025 6:00 PM;Jun 19, 2025 7:00 PM;80.33;73.79;89.19;80.33;80.33;82.60;84.41;62.14;98.99;12.61;56.58;81.13;83.36;-;137.23;137.23;154.52
Jun 19, 2025 7:00 PM;Jun 19, 2025 8:00 PM;118.47;107.69;119.18;118.47;118.48;118.47;118.78;72.15;131.98;87.88;67.14;113.07;118.96;-;140.00;142.96;161.73
Jun 19, 2025 8:00 PM;Jun 19, 2025 9:00 PM;138.85;126.69;141.08;138.85;138.85;126.02;141.56;81.83;142.21;135.69;80.05;135.43;132.00;-;142.21;153.78;185.20
Jun 19, 2025 9:00 PM;Jun 19, 2025 10:00 PM;141.80;128.72;145.62;141.80;141.80;111.61;146.97;89.88;139.21;139.29;87.21;135.33;137.25;-;140.00;144.49;160.75
Jun 19, 2025 10:00 PM;Jun 19, 2025 11:00 PM;129.66;120.74;130.62;129.66;129.66;124.64;130.80;89.85;131.29;128.30;81.63;125.02;126.69;-;132.00;136.43;149.82
Jun 19, 2025 11:00 PM;Jun 20, 2025 12:00 AM;108.89;102.85;109.88;108.89;108.89;105.01;110.00;85.49;103.83;108.19;78.34;107.26;105.61;-;125.66;125.66;129.11
Jun 20, 2025 12:00 AM;Jun 20, 2025 1:00 AM;109.49;100.00;108.83;109.01;109.01;102.33;109.01;72.95;101.93;110.23;70.01;97.40;109.34;-;125.00;125.00;114.16
Jun 20, 2025 1:00 AM;Jun 20, 2025 2:00 AM;104.57;94.02;103.83;104.57;104.57;71.17;104.57;71.39;102.97;103.34;67.95;95.30;104.57;-;116.38;108.78;107.52
Jun 20, 2025 2:00 AM;Jun 20, 2025 3:00 AM;103.24;91.89;99.40;100.56;100.56;65.43;100.56;72.13;102.91;104.43;66.02;94.57;104.26;-;111.16;111.16;105.99
Jun 20, 2025 3:00 AM;Jun 20, 2025 4:00 AM;105.01;91.82;102.47;104.00;104.00;45.84;104.00;71.86;104.55;105.48;68.78;93.72;105.37;-;108.00;108.00;105.97
Jun 20, 2025 4:00 AM;Jun 20, 2025 5:00 AM;104.27;86.61;86.40;99.48;99.48;44.57;99.48;73.31;104.08;104.67;41.87;94.71;104.69;-;104.08;103.96;104.32
Jun 20, 2025 5:00 AM;Jun 20, 2025 6:00 AM;109.04;96.12;107.91;109.04;109.04;57.44;109.04;73.59;109.04;106.06;69.69;97.18;109.29;-;109.29;109.29;109.29
Jun 20, 2025 6:00 AM;Jun 20, 2025 7:00 AM;120.90;106.14;117.91;120.90;120.90;81.70;120.90;73.00;119.67;120.63;68.50;102.83;120.56;-;119.67;119.56;120.06
Jun 20, 2025 7:00 AM;Jun 20, 2025 8:00 AM;118.66;102.58;118.58;118.66;118.65;111.10;118.66;76.51;115.62;117.34;10.52;105.60;117.15;-;120.00;115.85;116.66
Jun 20, 2025 8:00 AM;Jun 20, 2025 9:00 AM;110.98;94.70;111.99;110.98;110.97;109.76;111.00;74.07;100.91;102.06;10.46;94.62;104.91;-;120.53;101.92;101.18
Jun 20, 2025 9:00 AM;Jun 20, 2025 10:00 AM;81.69;64.98;81.65;81.69;81.68;81.49;81.69;69.68;66.20;15.10;9.64;72.71;73.23;-;113.25;63.13;56.98
Jun 20, 2025 10:00 AM;Jun 20, 2025 11:00 AM;15.83;20.67;23.25;15.83;15.65;26.73;21.44;66.16;6.47;3.51;7.86;22.82;17.61;-;110.00;15.12;14.27
Jun 20, 2025 11:00 AM;Jun 20, 2025 12:00 PM;4.03;12.22;6.74;4.03;4.19;8.05;5.99;60.90;0.47;0.00;3.68;36.02;4.35;-;104.81;3.57;3.24
Jun 20, 2025 12:00 PM;Jun 20, 2025 1:00 PM;0.00;6.47;2.57;0.52;0.51;3.85;1.88;57.69;-3.70;-1.76;0.01;10.01;-0.46;-;102.43;1.44;-0.38
Jun 20, 2025 1:00 PM;Jun 20, 2025 2:00 PM;-1.00;4.91;-0.32;-0.20;-0.52;0.07;-0.51;56.60;-2.88;-0.65;-1.01;4.59;-1.15;-;102.02;2.80;0.01
Jun 20, 2025 2:00 PM;Jun 20, 2025 3:00 PM;-0.17;6.48;-0.05;-0.08;0.37;0.02;-0.08;59.91;-0.58;-0.12;-0.14;12.21;-0.21;-;102.90;0.54;0.00
Jun 20, 2025 3:00 PM;Jun 20, 2025 4:00 PM;0.91;8.26;0.99;0.91;4.06;1.39;0.78;62.16;6.55;0.08;3.36;8.05;2.49;-;112.35;7.99;6.55
Jun 20, 2025 4:00 PM;Jun 20, 2025 5:00 PM;28.99;28.61;30.36;28.99;25.68;31.96;29.61;67.27;29.72;11.82;10.74;16.36;32.24;-;117.50;81.02;56.72
Jun 20, 2025 5:00 PM;Jun 20, 2025 6:00 PM;87.35;77.80;88.00;87.35;87.34;88.00;87.73;68.68;83.95;84.23;12.37;74.75;93.45;-;117.54;117.54;99.40
Jun 20, 2025 6:00 PM;Jun 20, 2025 7:00 PM;111.01;103.66;111.40;111.01;111.01;111.79;111.23;73.16;106.80;123.56;66.71;103.05;110.58;-;125.19;125.19;118.87
Jun 20, 2025 7:00 PM;Jun 20, 2025 8:00 PM;136.13;122.50;131.56;135.62;135.62;128.94;135.40;76.42;135.79;138.01;70.38;123.26;136.54;-;135.72;135.72;136.44
Jun 20, 2025 8:00 PM;Jun 20, 2025 9:00 PM;201.29;164.40;162.49;197.27;199.57;140.00;194.78;84.09;196.89;211.82;83.43;135.15;202.88;-;140.00;196.89;202.93
Jun 20, 2025 9:00 PM;Jun 20, 2025 10:00 PM;178.63;153.74;167.58;178.63;178.63;142.18;178.63;88.38;176.22;185.91;80.67;134.69;179.61;-;142.18;176.13;180.00
Jun 20, 2025 10:00 PM;Jun 20, 2025 11:00 PM;137.05;125.54;137.05;137.05;137.05;137.05;137.05;80.48;137.05;137.05;72.55;131.50;137.05;-;137.05;137.05;137.05
Jun 20, 2025 11:00 PM;Jun 21, 2025 12:00 AM;121.38;107.04;121.38;121.38;121.37;121.38;121.38;77.57;121.38;121.38;15.38;113.50;121.38;-;121.38;121.38;121.38
Jun 21, 2025 12:00 AM;Jun 21, 2025 1:00 AM;118.52;104.18;118.53;118.52;118.51;118.53;118.52;76.57;118.08;119.37;4.41;116.13;118.78;-;120.00;120.00;119.21
Jun 21, 2025 1:00 AM;Jun 21, 2025 2:00 AM;110.48;97.70;110.48;110.48;110.48;110.48;110.48;76.58;110.48;110.48;4.14;110.15;110.48;-;112.47;110.48;110.48
Jun 21, 2025 2:00 AM;Jun 21, 2025 3:00 AM;108.15;95.49;108.15;108.15;108.15;108.15;108.15;75.59;108.15;108.15;3.60;106.03;108.15;-;108.15;108.15;108.15
Jun 21, 2025 3:00 AM;Jun 21, 2025 4:00 AM;106.76;94.04;106.07;106.76;106.75;98.03;106.30;75.66;107.07;106.85;8.42;105.68;106.86;-;107.89;107.12;106.99
Jun 21, 2025 4:00 AM;Jun 21, 2025 5:00 AM;109.10;93.25;109.50;109.10;109.10;81.62;110.00;73.47;108.35;109.06;1.98;104.55;108.99;-;108.35;108.35;108.67
Jun 21, 2025 5:00 AM;Jun 21, 2025 6:00 AM;104.45;90.95;104.73;104.45;104.44;92.27;104.94;70.00;104.04;107.94;1.48;101.78;104.38;-;108.00;104.04;104.21
Jun 21, 2025 6:00 AM;Jun 21, 2025 7:00 AM;100.71;88.39;100.71;100.71;100.71;98.79;100.75;68.62;100.68;100.71;1.47;98.45;100.71;-;110.00;100.68;100.69
Jun 21, 2025 7:00 AM;Jun 21, 2025 8:00 AM;90.74;81.00;90.74;90.74;90.74;90.74;90.74;65.20;90.74;101.91;1.18;87.55;90.74;-;116.68;90.74;90.74
Jun 21, 2025 8:00 AM;Jun 21, 2025 9:00 AM;75.93;67.47;75.93;75.93;75.93;75.93;75.93;61.22;75.93;75.93;1.11;72.36;75.93;-;111.71;75.93;75.93
Jun 21, 2025 9:00 AM;Jun 21, 2025 10:00 AM;23.40;24.75;23.40;23.40;23.40;23.40;23.40;58.75;23.40;23.40;0.61;25.68;23.40;-;97.10;23.40;23.40
Jun 21, 2025 10:00 AM;Jun 21, 2025 11:00 AM;0.19;5.38;1.21;0.19;0.19;2.50;0.49;55.17;-1.73;0.00;-0.09;1.31;-0.07;-;92.97;0.19;-0.06
Jun 21, 2025 11:00 AM;Jun 21, 2025 12:00 PM;-2.01;1.89;-1.22;-2.01;-2.08;0.00;-2.01;40.34;-3.44;-2.38;-2.08;-2.01;-2.37;-;97.10;-1.33;-3.23
Jun 21, 2025 12:00 PM;Jun 21, 2025 1:00 PM;-13.96;-9.61;-13.65;-12.40;-14.21;0.00;-12.40;33.31;-25.07;-15.52;-14.18;-15.68;-15.91;-;93.20;-7.49;-20.01
Jun 21, 2025 1:00 PM;Jun 21, 2025 2:00 PM;-29.98;-21.57;-28.72;-26.06;-24.18;0.00;-26.06;34.11;-60.17;-22.65;-24.14;-30.18;-29.21;-;81.71;-11.07;-40.01
Jun 21, 2025 2:00 PM;Jun 21, 2025 3:00 PM;-26.31;-19.75;-32.06;-26.31;-25.35;0.00;-27.78;32.48;-46.69;-17.71;-25.30;-24.99;-23.56;-;92.86;-5.15;-25.05
Jun 21, 2025 3:00 PM;Jun 21, 2025 4:00 PM;-4.42;0.62;-3.01;-4.42;-4.45;0.00;-3.00;36.41;0.00;-1.97;-4.44;-5.09;-3.17;-;97.10;0.00;-1.82
Jun 21, 2025 4:00 PM;Jun 21, 2025 5:00 PM;0.09;4.05;0.10;0.09;0.01;0.10;0.09;40.15;0.15;0.01;0.01;3.73;0.11;-;104.00;0.17;0.00
Jun 21, 2025 5:00 PM;Jun 21, 2025 6:00 PM;59.99;54.35;60.18;59.99;53.66;60.40;60.20;59.11;59.68;67.03;7.81;45.66;64.11;-;115.45;79.13;72.79
