Start date;End date;Germany/Luxembourg [€/MWh] Original resolutions;∅ DE/LU neighbours [€/MWh] Original resolutions;Belgium [€/MWh] Original resolutions;Denmark 1 [€/MWh] Original resolutions;Denmark 2 [€/MWh] Original resolutions;France [€/MWh] Original resolutions;Netherlands [€/MWh] Original resolutions;Norway 2 [€/MWh] Original resolutions;Austria [€/MWh] Original resolutions;Poland [€/MWh] Original resolutions;Sweden 4 [€/MWh] Original resolutions;Switzerland [€/MWh] Original resolutions;Czech Republic [€/MWh] Original resolutions;DE/AT/LU [€/MWh] Original resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Original resolutions;Hungary [€/MWh] Original resolutions
Apr 6, 2025 10:00 AM;Apr 6, 2025 11:00 AM;-2.00;1.56;-2.00;-0.09;0.15;-2.00;-2.00;37.73;-2.00;-2.00;0.19;-8.85;-2.02;-;111.00;-1.95;-2.14
Apr 6, 2025 11:00 AM;Apr 6, 2025 12:00 PM;-27.56;-15.83;-27.52;-5.09;-4.67;-27.49;-27.54;32.62;-27.47;-27.58;-4.47;-27.21;-27.76;-;99.63;-26.86;-29.46
Apr 6, 2025 12:00 PM;Apr 6, 2025 1:00 PM;-60.01;-35.15;-60.01;-4.00;-4.42;-59.82;-60.00;37.06;-59.89;-59.97;-4.25;-50.91;-60.40;-;93.07;-58.54;-63.59
Apr 6, 2025 1:00 PM;Apr 6, 2025 2:00 PM;-106.31;-63.01;-106.37;-4.01;-7.62;-106.48;-106.24;38.75;-115.63;-92.60;-7.33;-80.77;-104.76;-;59.00;-97.87;-69.99
Apr 6, 2025 2:00 PM;Apr 6, 2025 3:00 PM;-114.57;-69.82;-114.95;-17.51;-11.38;-115.46;-114.54;39.55;-137.71;-80.65;-11.06;-94.65;-109.67;-;75.00;-99.63;-17.94
Apr 6, 2025 3:00 PM;Apr 6, 2025 4:00 PM;-70.00;-42.18;-70.23;-30.10;-6.33;-70.55;-69.88;43.08;-86.52;-46.05;-6.04;-54.71;-66.68;-;76.16;-57.79;-0.01
Apr 6, 2025 4:00 PM;Apr 6, 2025 5:00 PM;-18.95;-8.38;-19.03;-14.96;2.49;-19.15;-18.94;40.53;-24.56;-10.96;2.47;-12.24;-17.81;-;86.40;-14.91;4.99
Apr 6, 2025 5:00 PM;Apr 6, 2025 6:00 PM;1.76;10.73;0.57;1.76;14.48;-0.01;1.62;37.97;-6.59;32.76;14.50;9.83;11.14;-;101.21;30.70;86.41
Apr 6, 2025 6:00 PM;Apr 6, 2025 7:00 PM;112.41;86.45;88.55;112.41;70.50;17.62;96.58;48.34;108.97;125.04;66.52;98.01;118.37;-;110.45;128.67;145.22
Apr 6, 2025 7:00 PM;Apr 6, 2025 8:00 PM;131.56;116.29;115.00;131.56;126.02;50.94;120.25;50.78;129.17;159.97;128.66;130.75;136.10;-;129.17;144.04;156.36
Apr 6, 2025 8:00 PM;Apr 6, 2025 9:00 PM;132.90;118.82;126.55;128.01;128.11;75.00;128.01;51.27;132.00;138.21;129.91;134.51;135.48;-;132.00;140.13;146.52
Apr 6, 2025 9:00 PM;Apr 6, 2025 10:00 PM;121.38;108.08;115.65;119.67;119.68;80.00;117.15;51.43;123.79;123.41;89.26;125.74;123.12;-;125.75;125.75;125.75
Apr 6, 2025 10:00 PM;Apr 6, 2025 11:00 PM;111.84;98.16;107.18;108.19;108.20;70.01;108.19;51.27;114.33;113.04;69.07;117.10;113.13;-;114.33;115.37;114.33
Apr 6, 2025 11:00 PM;Apr 7, 2025 12:00 AM;100.03;89.49;96.96;97.38;97.38;66.38;97.38;50.77;102.27;101.06;63.63;110.04;101.14;-;102.74;102.91;101.99
Apr 7, 2025 12:00 AM;Apr 7, 2025 1:00 AM;86.71;77.31;83.33;83.64;83.64;48.37;83.64;50.89;90.01;88.20;57.65;92.70;88.35;-;89.90;90.63;89.42
Apr 7, 2025 1:00 AM;Apr 7, 2025 2:00 AM;85.00;75.32;81.30;81.66;81.66;41.90;81.66;50.85;88.68;86.68;57.58;89.68;86.84;-;88.60;89.38;88.04
Apr 7, 2025 2:00 AM;Apr 7, 2025 3:00 AM;81.73;73.25;78.30;78.69;78.70;43.32;78.69;50.88;85.02;83.22;57.45;88.06;83.37;-;85.02;85.64;84.45
Apr 7, 2025 3:00 AM;Apr 7, 2025 4:00 AM;83.53;74.02;79.61;79.97;79.97;39.54;79.97;51.00;87.30;85.22;56.46;89.75;85.41;-;87.30;88.00;86.64
Apr 7, 2025 4:00 AM;Apr 7, 2025 5:00 AM;85.45;75.94;83.02;82.80;82.80;39.74;82.80;50.99;88.98;87.02;57.19;92.80;87.18;-;88.98;89.68;88.36
Apr 7, 2025 5:00 AM;Apr 7, 2025 6:00 AM;98.74;84.61;92.15;93.45;93.24;46.22;93.45;50.87;101.88;100.19;56.49;102.34;100.46;-;95.10;103.43;101.74
Apr 7, 2025 6:00 AM;Apr 7, 2025 7:00 AM;131.10;115.68;115.61;124.04;124.25;79.02;124.04;51.73;132.32;131.96;124.55;132.91;132.06;-;132.32;132.67;132.32
Apr 7, 2025 7:00 AM;Apr 7, 2025 8:00 AM;175.97;176.50;179.02;175.97;182.83;159.86;179.14;182.83;174.53;182.83;182.83;165.18;176.44;-;173.58;175.01;177.14
Apr 7, 2025 8:00 AM;Apr 7, 2025 9:00 AM;144.61;143.99;145.00;144.61;144.61;143.04;144.61;144.61;144.33;144.53;144.61;139.46;144.50;-;143.45;144.32;144.42
Apr 7, 2025 9:00 AM;Apr 7, 2025 10:00 AM;107.10;104.51;104.56;107.10;107.06;85.70;105.10;103.79;109.25;107.84;107.05;104.14;108.02;-;117.34;109.31;108.60
Apr 7, 2025 10:00 AM;Apr 7, 2025 11:00 AM;83.37;75.73;78.72;83.37;60.87;63.12;79.03;60.87;84.73;84.07;60.87;93.10;84.23;-;111.00;85.05;84.59
Apr 7, 2025 11:00 AM;Apr 7, 2025 12:00 PM;65.00;54.92;51.15;65.00;50.74;35.14;60.85;50.74;65.00;65.14;50.74;45.05;64.57;-;99.63;64.82;64.82
Apr 7, 2025 12:00 PM;Apr 7, 2025 1:00 PM;11.80;27.78;11.65;11.80;40.06;11.80;11.80;40.06;43.92;62.53;40.06;3.90;27.99;-;75.00;39.36;44.44
Apr 7, 2025 1:00 PM;Apr 7, 2025 2:00 PM;2.19;20.13;2.19;2.19;17.09;3.34;2.19;41.40;44.66;69.30;17.19;-1.99;23.89;-;70.00;41.31;46.02
Apr 7, 2025 2:00 PM;Apr 7, 2025 3:00 PM;3.94;25.69;0.00;3.94;36.81;0.00;2.20;36.81;60.70;79.10;36.81;-3.76;30.00;-;86.18;61.31;60.01
Apr 7, 2025 3:00 PM;Apr 7, 2025 4:00 PM;60.98;48.15;31.04;60.98;49.27;0.00;54.53;49.27;74.52;72.62;49.27;22.87;65.29;-;86.18;86.18;76.13
Apr 7, 2025 4:00 PM;Apr 7, 2025 5:00 PM;72.00;63.32;57.77;72.00;52.97;16.62;62.61;52.97;93.10;83.44;52.97;68.49;83.54;-;97.39;97.39;94.31
Apr 7, 2025 5:00 PM;Apr 7, 2025 6:00 PM;102.43;95.05;87.38;102.43;100.08;40.35;92.54;95.53;110.09;108.15;99.97;103.93;105.14;-;105.80;113.43;118.06
Apr 7, 2025 6:00 PM;Apr 7, 2025 7:00 PM;127.60;119.65;109.37;127.60;127.60;48.04;115.74;123.65;129.14;143.56;127.53;132.27;131.70;-;129.46;145.08;175.01
Apr 7, 2025 7:00 PM;Apr 7, 2025 8:00 PM;168.45;158.38;145.03;168.45;168.45;74.16;151.00;163.23;174.98;179.00;168.42;175.62;173.84;-;152.74;181.14;195.09
Apr 7, 2025 8:00 PM;Apr 7, 2025 9:00 PM;165.05;162.66;157.70;165.05;165.05;156.00;152.26;159.94;156.80;177.99;164.89;169.24;164.32;-;162.60;172.95;208.74
Apr 7, 2025 9:00 PM;Apr 7, 2025 10:00 PM;138.20;137.41;137.78;138.20;138.20;136.34;137.97;134.20;136.34;142.23;134.88;137.54;137.80;-;136.34;140.99;152.02
Apr 7, 2025 10:00 PM;Apr 7, 2025 11:00 PM;121.02;118.30;115.83;121.02;121.02;118.34;107.50;116.99;122.91;122.62;118.11;120.64;116.32;-;122.91;125.87;130.95
Apr 7, 2025 11:00 PM;Apr 8, 2025 12:00 AM;105.21;97.08;104.03;105.21;105.21;99.84;104.45;60.88;107.86;106.74;60.88;110.27;102.52;-;110.00;110.00;113.17
Apr 8, 2025 12:00 AM;Apr 8, 2025 1:00 AM;94.93;86.04;87.05;94.93;94.96;83.00;81.78;55.49;95.01;94.97;64.82;99.52;94.89;-;97.09;95.16;95.03
Apr 8, 2025 1:00 AM;Apr 8, 2025 2:00 AM;87.83;81.45;83.35;87.83;87.84;71.80;84.14;54.89;89.94;88.64;63.50;95.22;88.85;-;93.09;90.24;90.10
Apr 8, 2025 2:00 AM;Apr 8, 2025 3:00 AM;89.06;81.55;83.98;89.06;89.08;69.07;80.42;54.24;91.15;89.99;64.88;95.05;90.16;-;93.09;91.47;90.79
Apr 8, 2025 3:00 AM;Apr 8, 2025 4:00 AM;89.90;80.75;80.73;89.90;89.91;57.65;79.53;53.48;93.11;91.14;65.54;95.79;91.48;-;93.60;93.60;92.50
Apr 8, 2025 4:00 AM;Apr 8, 2025 5:00 AM;91.62;81.72;82.02;91.62;91.64;51.22;84.11;54.49;94.59;92.91;68.02;95.05;93.25;-;95.76;95.76;94.59
Apr 8, 2025 5:00 AM;Apr 8, 2025 6:00 AM;105.73;94.54;87.99;105.73;105.74;53.16;91.60;58.60;111.25;108.21;103.13;105.74;108.74;-;112.00;112.00;110.31
Apr 8, 2025 6:00 AM;Apr 8, 2025 7:00 AM;142.97;128.07;126.59;142.97;142.98;76.08;132.00;67.02;149.09;147.16;139.38;139.24;146.31;-;145.90;151.27;153.29
Apr 8, 2025 7:00 AM;Apr 8, 2025 8:00 AM;180.55;167.33;148.56;180.55;180.63;131.82;165.30;131.50;179.93;181.54;176.24;184.03;180.55;-;169.77;179.20;181.62
Apr 8, 2025 8:00 AM;Apr 8, 2025 9:00 AM;136.77;134.60;136.77;136.77;136.82;136.77;136.77;107.43;136.77;136.77;133.26;145.75;136.77;-;136.77;136.77;136.77
Apr 8, 2025 9:00 AM;Apr 8, 2025 10:00 AM;91.30;88.85;91.24;91.30;91.31;91.02;91.26;67.19;91.33;91.28;67.56;112.58;91.31;-;103.66;91.33;91.31
Apr 8, 2025 10:00 AM;Apr 8, 2025 11:00 AM;76.47;69.94;69.66;76.47;76.45;47.26;72.12;54.98;81.98;72.97;48.29;88.01;81.16;-;94.40;81.85;81.17
Apr 8, 2025 11:00 AM;Apr 8, 2025 12:00 PM;61.09;52.39;48.98;61.09;48.15;8.17;52.78;51.26;79.90;34.50;36.73;73.65;81.04;-;82.80;78.94;74.31
Apr 8, 2025 12:00 PM;Apr 8, 2025 1:00 PM;19.57;31.34;18.24;19.57;32.46;11.92;18.36;45.87;65.50;-6.82;30.82;58.72;50.08;-;65.50;65.50;51.11
Apr 8, 2025 1:00 PM;Apr 8, 2025 2:00 PM;16.83;24.10;13.27;16.83;16.83;0.00;14.12;41.01;60.67;-11.63;16.13;49.96;47.90;-;60.67;60.67;47.10
Apr 8, 2025 2:00 PM;Apr 8, 2025 3:00 PM;28.59;34.00;20.28;28.59;31.88;-0.01;22.67;44.18;73.24;1.98;30.18;61.86;59.10;-;75.00;75.00;59.89
Apr 8, 2025 3:00 PM;Apr 8, 2025 4:00 PM;57.47;50.54;42.48;57.47;54.10;0.00;45.94;50.24;84.14;44.66;34.13;77.26;65.55;-;84.14;84.14;87.12
Apr 8, 2025 4:00 PM;Apr 8, 2025 5:00 PM;73.33;63.46;58.21;73.33;73.29;8.14;63.05;51.92;89.33;75.02;36.22;91.13;78.47;-;90.50;90.50;87.15
Apr 8, 2025 5:00 PM;Apr 8, 2025 6:00 PM;90.34;80.38;77.35;90.34;90.35;34.29;81.55;53.55;99.79;94.88;61.72;108.38;92.00;-;100.14;101.68;104.04
Apr 8, 2025 6:00 PM;Apr 8, 2025 7:00 PM;118.26;101.80;104.06;118.26;118.27;56.26;109.01;52.84;128.27;125.59;61.12;131.07;115.00;-;123.53;142.69;199.99
Apr 8, 2025 7:00 PM;Apr 8, 2025 8:00 PM;180.40;139.53;124.21;180.40;180.41;83.08;135.71;53.27;159.98;209.31;61.66;173.10;173.66;-;159.98;193.40;290.07
Apr 8, 2025 8:00 PM;Apr 8, 2025 9:00 PM;171.31;148.30;145.05;171.31;171.31;117.60;167.37;53.01;172.22;227.44;61.52;169.71;174.75;-;162.05;194.41;263.95
Apr 8, 2025 9:00 PM;Apr 8, 2025 10:00 PM;140.00;122.83;136.10;140.00;140.01;123.49;137.58;52.24;139.52;145.39;60.62;135.29;140.84;-;139.52;144.92;157.59
Apr 8, 2025 10:00 PM;Apr 8, 2025 11:00 PM;120.47;104.71;112.36;120.47;120.48;85.95;115.35;50.92;124.37;122.50;59.23;117.49;122.64;-;120.50;125.04;124.37
Apr 8, 2025 11:00 PM;Apr 9, 2025 12:00 AM;105.12;92.44;97.20;105.12;105.11;69.22;97.20;51.95;109.92;107.60;54.95;111.32;107.28;-;111.10;111.10;111.05
Apr 9, 2025 12:00 AM;Apr 9, 2025 1:00 AM;104.99;89.37;92.15;104.99;104.99;50.13;95.00;49.96;109.65;109.10;57.74;100.77;108.64;-;109.65;113.71;114.97
Apr 9, 2025 1:00 AM;Apr 9, 2025 2:00 AM;95.99;81.62;81.16;95.99;95.99;37.00;85.00;49.23;102.00;99.90;55.01;96.77;99.74;-;102.00;105.71;106.88
Apr 9, 2025 2:00 AM;Apr 9, 2025 3:00 AM;94.67;79.05;81.88;94.67;94.65;33.68;85.60;48.96;99.96;97.22;40.14;95.47;97.29;-;99.96;103.02;104.24
Apr 9, 2025 3:00 AM;Apr 9, 2025 4:00 AM;94.45;78.51;83.39;94.45;94.41;37.54;84.15;49.18;100.30;97.50;29.81;95.20;97.64;-;100.20;102.84;102.84
Apr 9, 2025 4:00 AM;Apr 9, 2025 5:00 AM;95.79;78.43;81.12;95.79;95.80;28.46;86.45;49.40;101.47;98.40;29.92;97.27;98.63;-;101.47;104.68;104.68
Apr 9, 2025 5:00 AM;Apr 9, 2025 6:00 AM;109.45;91.32;90.92;109.41;109.41;36.78;95.64;49.81;116.72;114.47;58.22;109.00;114.12;-;110.23;121.95;124.51
Apr 9, 2025 6:00 AM;Apr 9, 2025 7:00 AM;152.68;120.63;123.31;152.68;152.69;41.24;123.40;52.35;164.01;157.54;62.53;139.11;158.07;-;145.00;165.98;164.01
Apr 9, 2025 7:00 AM;Apr 9, 2025 8:00 AM;175.56;141.95;128.26;175.56;175.56;86.96;153.41;64.97;175.56;177.66;75.63;172.36;175.56;-;175.00;175.00;178.55
Apr 9, 2025 8:00 AM;Apr 9, 2025 9:00 AM;131.56;115.71;123.00;131.56;131.57;98.21;128.06;59.24;131.56;131.30;68.84;137.95;131.56;-;143.37;131.73;131.60
Apr 9, 2025 9:00 AM;Apr 9, 2025 10:00 AM;99.51;87.68;95.00;99.51;99.51;62.16;95.00;52.82;102.62;98.35;61.58;97.53;100.44;-;117.51;102.62;101.08
Apr 9, 2025 10:00 AM;Apr 9, 2025 11:00 AM;82.71;68.14;76.15;82.71;82.67;15.00;77.39;50.24;85.34;83.34;30.88;81.66;84.16;-;110.85;87.30;85.34
Apr 9, 2025 11:00 AM;Apr 9, 2025 12:00 PM;59.69;49.53;45.79;59.69;58.92;-0.01;50.59;48.92;65.08;53.24;29.79;66.62;66.16;-;104.12;67.81;64.95
Apr 9, 2025 12:00 PM;Apr 9, 2025 1:00 PM;13.61;16.92;10.48;13.61;14.32;-0.01;11.30;38.72;15.69;11.97;13.12;41.40;15.48;-;81.67;15.87;15.16
Apr 9, 2025 1:00 PM;Apr 9, 2025 2:00 PM;6.72;11.30;1.19;6.72;6.72;-0.02;0.00;22.68;21.11;11.81;6.12;36.95;11.03;-;81.67;21.11;17.86
Apr 9, 2025 2:00 PM;Apr 9, 2025 3:00 PM;13.27;22.30;-0.04;13.27;13.26;-0.04;-1.59;28.74;54.74;36.45;12.10;61.86;26.56;-;93.80;54.74;44.11
Apr 9, 2025 3:00 PM;Apr 9, 2025 4:00 PM;34.87;40.29;18.41;34.87;34.82;-0.02;15.00;40.82;76.73;65.62;23.41;84.94;48.59;-;97.10;76.73;67.34
Apr 9, 2025 4:00 PM;Apr 9, 2025 5:00 PM;62.98;56.45;45.79;62.98;62.94;-0.02;45.79;46.21;82.14;77.17;27.58;97.97;72.36;-;104.54;104.54;86.70
Apr 9, 2025 5:00 PM;Apr 9, 2025 6:00 PM;83.50;70.85;64.44;83.50;83.46;0.00;70.92;48.56;109.42;92.77;29.47;107.34;89.44;-;109.90;109.90;110.00
Apr 9, 2025 6:00 PM;Apr 9, 2025 7:00 PM;103.48;87.42;88.17;99.53;99.51;35.94;93.51;49.28;124.26;115.83;30.62;122.59;102.39;-;124.26;126.33;136.92
Apr 9, 2025 7:00 PM;Apr 9, 2025 8:00 PM;131.57;107.37;112.65;125.90;125.90;46.57;118.89;50.22;148.90;133.31;58.51;135.18;125.00;-;148.90;172.80;220.06
Apr 9, 2025 8:00 PM;Apr 9, 2025 9:00 PM;138.73;116.40;123.56;138.73;138.73;70.00;129.19;51.20;150.00;147.32;59.36;141.45;130.89;-;151.33;178.10;281.12
Apr 9, 2025 9:00 PM;Apr 9, 2025 10:00 PM;111.23;96.45;100.40;111.23;111.23;61.96;104.17;49.71;122.17;113.08;57.49;124.48;105.00;-;128.00;142.30;235.32
Apr 9, 2025 10:00 PM;Apr 9, 2025 11:00 PM;101.94;88.30;91.42;101.94;101.93;53.96;94.80;48.95;113.66;100.42;47.85;117.77;98.55;-;118.80;122.96;119.49
Apr 9, 2025 11:00 PM;Apr 10, 2025 12:00 AM;98.51;83.68;84.62;98.51;98.51;36.64;89.51;48.91;108.11;94.97;53.08;107.15;100.49;-;110.85;112.55;112.49
Apr 10, 2025 12:00 AM;Apr 10, 2025 1:00 AM;92.90;77.68;79.88;92.90;92.89;33.68;85.00;47.18;100.27;94.75;30.17;102.90;94.84;-;102.91;103.91;101.49
Apr 10, 2025 1:00 AM;Apr 10, 2025 2:00 AM;89.55;74.98;81.50;89.55;89.52;28.46;83.95;47.14;95.03;91.00;29.95;96.47;92.22;-;97.10;97.10;94.19
Apr 10, 2025 2:00 AM;Apr 10, 2025 3:00 AM;88.90;74.42;82.47;88.90;88.86;25.83;83.95;47.29;94.50;90.53;30.84;93.99;91.47;-;95.83;95.83;93.33
Apr 10, 2025 3:00 AM;Apr 10, 2025 4:00 AM;87.92;73.61;81.08;87.92;87.89;21.30;82.64;48.87;93.83;89.78;31.96;93.77;90.69;-;95.15;95.15;92.64
Apr 10, 2025 4:00 AM;Apr 10, 2025 5:00 AM;90.00;76.51;79.00;90.00;90.00;18.36;82.24;49.76;97.21;91.97;54.95;94.80;93.35;-;97.10;99.67;96.57
Apr 10, 2025 5:00 AM;Apr 10, 2025 6:00 AM;97.54;82.92;82.14;97.54;97.54;29.34;87.82;51.24;104.97;99.99;58.84;101.37;101.32;-;101.38;109.25;107.16
Apr 10, 2025 6:00 AM;Apr 10, 2025 7:00 AM;132.44;114.96;110.00;132.44;129.17;41.42;115.69;59.69;140.19;139.05;129.26;129.98;137.63;-;125.28;146.51;150.95
Apr 10, 2025 7:00 AM;Apr 10, 2025 8:00 AM;170.59;153.81;140.08;170.59;173.87;45.56;149.04;152.43;174.90;173.14;174.36;163.79;174.11;-;156.92;180.83;176.90
Apr 10, 2025 8:00 AM;Apr 10, 2025 9:00 AM;135.44;127.05;129.26;135.44;135.89;72.07;130.59;120.26;137.75;136.58;136.24;126.59;136.88;-;137.75;139.65;138.01
Apr 10, 2025 9:00 AM;Apr 10, 2025 10:00 AM;102.40;93.53;98.73;102.40;101.98;64.44;99.43;62.78;104.29;103.19;87.42;100.81;103.38;-;113.81;105.10;104.11
Apr 10, 2025 10:00 AM;Apr 10, 2025 11:00 AM;85.71;74.10;87.99;85.71;85.71;28.04;85.71;51.01;88.05;87.32;45.03;83.37;87.12;-;107.58;87.46;89.51
Apr 10, 2025 11:00 AM;Apr 10, 2025 12:00 PM;66.34;56.92;61.48;66.34;66.31;15.33;62.59;48.67;70.36;67.94;32.41;66.43;68.25;-;97.10;70.52;70.01
Apr 10, 2025 12:00 PM;Apr 10, 2025 1:00 PM;34.95;30.28;34.48;34.95;32.59;0.00;27.02;46.28;40.28;34.47;30.90;13.07;39.09;-;67.00;41.00;39.90
Apr 10, 2025 1:00 PM;Apr 10, 2025 2:00 PM;2.18;5.15;2.18;2.18;5.65;0.00;1.67;32.25;2.55;2.07;5.52;0.09;2.49;-;61.45;2.61;2.49
Apr 10, 2025 2:00 PM;Apr 10, 2025 3:00 PM;0.08;2.45;0.07;0.08;1.59;-0.01;0.06;23.02;0.09;0.08;1.66;0.24;0.08;-;70.00;0.09;0.09
Apr 10, 2025 3:00 PM;Apr 10, 2025 4:00 PM;1.18;4.54;1.00;1.18;8.48;-0.01;1.00;21.38;2.34;1.57;8.16;2.60;2.22;-;76.41;2.17;2.22
Apr 10, 2025 4:00 PM;Apr 10, 2025 5:00 PM;54.44;40.76;44.83;4.29;40.57;0.00;44.83;38.76;65.47;55.20;24.99;65.01;64.43;-;85.00;68.08;68.08
Apr 10, 2025 5:00 PM;Apr 10, 2025 6:00 PM;70.00;53.73;63.42;16.11;31.54;10.28;64.89;44.87;80.87;94.90;29.74;81.76;72.67;-;95.38;81.86;83.82
Apr 10, 2025 6:00 PM;Apr 10, 2025 7:00 PM;101.68;71.62;86.76;33.01;31.57;37.46;92.13;44.88;106.80;113.16;29.77;107.04;105.23;-;112.07;112.07;120.25
Apr 10, 2025 7:00 PM;Apr 10, 2025 8:00 PM;140.42;98.35;127.73;47.98;30.73;51.96;132.00;43.77;157.10;179.43;29.13;128.25;153.82;-;141.96;162.62;164.95
Apr 10, 2025 8:00 PM;Apr 10, 2025 9:00 PM;137.17;98.83;129.98;22.71;28.56;52.01;132.31;40.49;160.09;206.05;27.06;129.93;157.98;-;149.89;168.48;174.03
Apr 10, 2025 9:00 PM;Apr 10, 2025 10:00 PM;97.56;74.36;93.69;20.01;27.47;50.82;94.70;39.10;118.05;138.98;26.00;108.00;101.14;-;125.75;125.69;137.61
Apr 10, 2025 10:00 PM;Apr 10, 2025 11:00 PM;92.05;65.11;87.30;20.37;25.38;44.83;88.45;36.28;102.89;98.11;24.00;102.89;85.74;-;111.64;108.99;117.35
Apr 10, 2025 11:00 PM;Apr 11, 2025 12:00 AM;81.11;58.42;79.22;21.79;18.70;40.60;87.13;26.53;85.76;87.77;17.71;93.81;83.58;-;105.67;86.64;85.05
Apr 11, 2025 12:00 AM;Apr 11, 2025 1:00 AM;65.32;53.02;100.00;4.69;14.95;21.63;96.00;20.94;81.68;71.06;14.17;83.80;74.31;-;99.04;83.51;78.60
Apr 11, 2025 1:00 AM;Apr 11, 2025 2:00 AM;60.75;51.11;101.79;5.90;12.03;20.48;85.10;16.57;79.16;66.80;11.44;92.59;70.36;-;94.84;79.89;74.80
Apr 11, 2025 2:00 AM;Apr 11, 2025 3:00 AM;58.44;50.72;91.95;4.27;12.04;46.55;89.00;16.55;69.77;61.78;11.45;90.19;64.32;-;94.51;70.01;66.95
Apr 11, 2025 3:00 AM;Apr 11, 2025 4:00 AM;58.43;48.16;89.58;4.28;9.06;35.93;75.30;14.74;70.13;62.41;8.68;94.68;64.99;-;93.87;71.32;67.93
Apr 11, 2025 4:00 AM;Apr 11, 2025 5:00 AM;61.93;49.46;90.00;4.08;8.94;37.04;75.00;19.91;75.39;62.58;8.62;95.03;67.44;-;94.13;77.62;76.44
Apr 11, 2025 5:00 AM;Apr 11, 2025 6:00 AM;71.99;56.76;79.56;5.93;19.21;40.19;85.10;26.08;85.90;76.75;18.28;98.40;88.93;-;97.10;86.98;85.63
Apr 11, 2025 6:00 AM;Apr 11, 2025 7:00 AM;94.20;71.88;91.16;9.06;32.23;59.58;91.92;44.44;108.95;99.68;30.64;109.00;114.00;-;118.83;110.48;111.56
Apr 11, 2025 7:00 AM;Apr 11, 2025 8:00 AM;111.40;86.38;113.35;20.01;46.17;112.46;116.08;49.37;111.40;111.53;46.09;112.19;111.57;-;148.47;112.19;112.00
Apr 11, 2025 8:00 AM;Apr 11, 2025 9:00 AM;85.90;84.94;130.67;36.61;49.43;112.31;131.18;51.29;94.22;87.31;49.37;102.00;90.00;-;128.61;92.86;92.66
Apr 11, 2025 9:00 AM;Apr 11, 2025 10:00 AM;58.89;69.73;112.00;26.92;42.38;75.17;112.00;43.97;64.94;90.91;42.32;95.05;61.39;-;104.04;64.29;62.57
Apr 11, 2025 10:00 AM;Apr 11, 2025 11:00 AM;11.31;35.71;37.94;11.31;31.18;26.50;20.05;32.34;15.57;92.48;31.14;80.54;13.78;-;107.08;15.57;14.76
Apr 11, 2025 11:00 AM;Apr 11, 2025 12:00 PM;0.00;18.19;2.16;0.00;14.00;1.05;-2.00;14.49;0.34;91.59;13.99;64.23;0.22;-;97.10;0.34;0.27
Apr 11, 2025 12:00 PM;Apr 11, 2025 1:00 PM;-3.00;10.92;2.27;-0.21;7.14;0.00;-5.74;14.60;0.00;95.74;7.16;0.55;-1.39;-;63.22;-0.25;-0.05
Apr 11, 2025 1:00 PM;Apr 11, 2025 2:00 PM;-4.99;9.92;-3.04;-2.70;3.97;-0.13;-8.82;19.98;-0.13;102.12;4.03;-1.10;-5.06;-;50.00;-0.64;0.17
Apr 11, 2025 2:00 PM;Apr 11, 2025 3:00 PM;-3.61;11.19;-2.85;-3.61;6.13;-1.67;-5.09;19.00;-2.52;111.32;6.17;0.54;-4.33;-;58.00;-1.67;-0.68
Apr 11, 2025 3:00 PM;Apr 11, 2025 4:00 PM;-0.10;14.81;-0.09;-0.10;12.22;-0.09;-0.10;17.51;-0.04;120.92;12.22;0.56;-0.10;-;66.41;-0.03;0.00
Apr 11, 2025 4:00 PM;Apr 11, 2025 5:00 PM;0.00;25.72;-0.14;0.00;29.80;0.01;-0.48;36.62;20.06;127.28;29.61;25.11;15.07;-;75.00;75.00;43.31
Apr 11, 2025 5:00 PM;Apr 11, 2025 6:00 PM;70.15;66.47;59.59;62.96;45.79;22.01;63.44;48.28;80.05;156.41;45.73;81.25;65.62;-;92.58;92.58;95.99
Apr 11, 2025 6:00 PM;Apr 11, 2025 7:00 PM;110.69;91.01;99.04;96.71;96.71;38.17;102.70;50.89;104.41;127.84;63.07;105.74;115.85;-;118.83;126.28;161.07
Apr 11, 2025 7:00 PM;Apr 11, 2025 8:00 PM;133.40;110.11;123.90;119.88;119.88;52.85;127.30;50.97;117.12;165.93;68.02;125.29;140.11;-;130.61;159.80;237.96
Apr 11, 2025 8:00 PM;Apr 11, 2025 9:00 PM;155.00;121.58;144.50;130.50;130.50;52.01;147.45;50.66;148.13;176.85;60.03;135.21;161.49;-;149.34;174.80;219.73
Apr 11, 2025 9:00 PM;Apr 11, 2025 10:00 PM;130.46;107.03;123.05;125.00;125.00;58.02;125.00;50.40;118.54;147.83;54.88;114.42;135.22;-;123.30;145.57;182.27
Apr 11, 2025 10:00 PM;Apr 11, 2025 11:00 PM;119.10;93.96;110.00;106.75;106.73;41.91;112.71;49.03;116.00;130.03;30.92;106.40;123.11;-;116.00;131.47;152.21
Apr 11, 2025 11:00 PM;Apr 12, 2025 12:00 AM;105.49;84.95;98.55;99.34;95.84;35.00;100.64;46.94;110.79;107.72;27.98;103.51;108.14;-;111.46;111.46;109.69
Apr 12, 2025 12:00 AM;Apr 12, 2025 1:00 AM;107.84;87.02;99.93;101.10;101.08;35.01;101.93;48.71;112.00;108.76;30.49;108.97;109.28;-;112.00;112.59;110.85
