Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jun 11, 2024 5:00 AM;Jun 11, 2024 6:00 AM;3,896.00;2,109.75;3,207.75;21,858.00;357.75;96.25;-;5,173.25;2,513.50;3,479.25;401.50;1,576.25
Jun 11, 2024 6:00 AM;Jun 11, 2024 7:00 AM;4,170.75;2,242.75;3,415.25;21,291.25;2,417.25;96.00;-;4,956.50;2,515.00;4,042.25;2,065.50;1,571.50
Jun 11, 2024 7:00 AM;Jun 11, 2024 8:00 AM;4,261.75;2,135.75;3,797.25;20,789.75;6,622.25;92.00;-;5,872.00;2,498.75;4,409.00;2,659.25;1,608.50
Jun 11, 2024 8:00 AM;Jun 11, 2024 9:00 AM;4,159.50;2,098.00;3,307.00;20,699.75;12,308.25;89.00;-;5,801.00;2,066.50;4,087.25;1,338.00;1,622.00
Jun 11, 2024 9:00 AM;Jun 11, 2024 10:00 AM;3,973.75;2,089.50;2,205.00;20,911.25;17,601.25;86.00;-;5,748.75;1,680.25;3,952.00;557.25;1,613.75
Jun 11, 2024 10:00 AM;Jun 11, 2024 11:00 AM;3,864.75;2,183.75;1,446.50;21,075.25;22,197.75;87.50;-;5,684.50;1,700.75;4,237.75;570.50;1,567.50
Jun 11, 2024 11:00 AM;Jun 11, 2024 12:00 PM;3,788.75;2,115.75;2,287.50;20,729.75;26,094.25;90.00;-;4,702.00;1,673.50;3,473.50;272.25;1,613.00
Jun 11, 2024 12:00 PM;Jun 11, 2024 1:00 PM;3,706.00;2,018.25;2,997.00;20,223.25;27,960.50;89.75;-;4,098.00;1,283.75;3,138.75;96.25;1,604.75
Jun 11, 2024 1:00 PM;Jun 11, 2024 2:00 PM;3,676.75;1,994.25;3,343.75;19,749.75;28,972.25;89.00;-;4,055.50;1,226.50;3,191.00;99.50;1,592.50
Jun 11, 2024 2:00 PM;Jun 11, 2024 3:00 PM;3,698.25;2,031.75;3,424.75;18,661.50;29,344.25;91.75;-;4,066.00;1,221.75;3,370.75;85.50;1,649.25
Jun 11, 2024 3:00 PM;Jun 11, 2024 4:00 PM;3,731.25;2,080.75;4,003.75;17,636.00;27,859.50;92.50;-;4,139.50;1,198.00;3,335.75;30.50;1,623.50
Jun 11, 2024 4:00 PM;Jun 11, 2024 5:00 PM;3,823.75;2,047.75;3,151.50;18,013.25;24,004.75;94.00;-;4,634.00;1,285.75;3,417.00;98.50;1,598.50
Jun 11, 2024 5:00 PM;Jun 11, 2024 6:00 PM;3,933.25;2,129.50;3,334.50;18,304.50;18,318.25;95.00;-;5,567.75;1,591.50;3,387.00;387.25;1,599.75
Jun 11, 2024 6:00 PM;Jun 11, 2024 7:00 PM;4,160.75;2,318.50;3,743.00;17,433.25;11,760.50;95.50;-;6,886.50;2,049.00;4,340.50;980.00;1,651.50
Jun 11, 2024 7:00 PM;Jun 11, 2024 8:00 PM;4,389.75;2,382.50;4,254.25;14,507.25;5,781.50;96.25;-;7,423.25;2,286.25;5,968.25;2,369.00;1,682.00
Jun 11, 2024 8:00 PM;Jun 11, 2024 9:00 PM;4,499.00;2,580.75;4,930.50;11,505.75;1,961.50;96.00;-;7,463.25;2,168.00;6,667.50;4,541.00;1,625.75
Jun 11, 2024 9:00 PM;Jun 11, 2024 10:00 PM;4,462.00;2,450.75;5,437.50;10,620.50;174.00;94.50;-;7,532.75;2,089.75;6,576.25;4,790.75;1,531.75
Jun 11, 2024 10:00 PM;Jun 11, 2024 11:00 PM;4,318.75;2,382.00;5,329.25;10,309.25;9.00;94.00;-;7,858.75;1,978.50;6,367.25;2,897.25;1,540.25
Jun 11, 2024 11:00 PM;Jun 12, 2024 12:00 AM;4,101.25;2,116.00;5,260.50;10,924.50;3.25;94.25;-;8,270.50;1,789.75;5,651.25;706.00;1,562.75
Jun 12, 2024 12:00 AM;Jun 12, 2024 1:00 AM;3,898.75;2,046.25;5,235.50;11,071.25;4.25;96.00;-;8,031.50;1,242.00;4,975.75;244.75;1,623.25
Jun 12, 2024 1:00 AM;Jun 12, 2024 2:00 AM;3,825.75;1,943.25;4,546.50;11,144.50;5.50;96.00;-;7,710.50;1,088.75;4,498.25;143.00;1,598.25
Jun 12, 2024 2:00 AM;Jun 12, 2024 3:00 AM;3,802.75;1,983.00;4,813.75;10,846.00;5.00;96.50;-;7,597.25;1,069.25;4,346.25;99.50;1,593.50
Jun 12, 2024 3:00 AM;Jun 12, 2024 4:00 AM;3,801.75;1,958.25;4,523.75;10,388.25;4.25;97.00;-;7,597.50;1,062.50;4,392.50;2.50;1,566.25
Jun 12, 2024 4:00 AM;Jun 12, 2024 5:00 AM;3,868.50;1,944.00;4,261.75;10,719.00;12.25;94.75;-;7,825.25;1,064.50;4,531.00;25.25;1,581.75
Jun 12, 2024 5:00 AM;Jun 12, 2024 6:00 AM;4,000.00;1,987.75;4,172.25;10,022.25;562.75;93.50;-;8,079.75;1,170.25;4,921.00;185.00;1,575.50
Jun 12, 2024 6:00 AM;Jun 12, 2024 7:00 AM;4,287.50;2,141.00;4,180.75;8,396.75;3,611.75;93.25;-;8,966.50;1,449.00;5,325.50;1,835.25;1,537.50
Jun 12, 2024 7:00 AM;Jun 12, 2024 8:00 AM;4,389.50;2,357.00;3,917.50;6,439.25;10,372.75;93.00;-;9,115.00;1,515.75;5,466.50;3,208.50;1,551.75
Jun 12, 2024 8:00 AM;Jun 12, 2024 9:00 AM;4,289.25;2,188.25;3,901.50;6,251.25;19,461.00;94.50;-;8,081.50;1,479.25;4,455.25;1,810.75;1,535.75
Jun 12, 2024 9:00 AM;Jun 12, 2024 10:00 AM;4,024.00;2,127.00;3,868.00;7,210.50;27,320.25;91.50;-;5,948.25;1,483.00;3,348.50;726.50;1,547.50
Jun 12, 2024 10:00 AM;Jun 12, 2024 11:00 AM;3,896.50;2,158.50;2,928.75;8,388.75;31,247.75;91.00;-;5,333.25;1,488.00;3,311.25;517.00;1,553.25
Jun 12, 2024 11:00 AM;Jun 12, 2024 12:00 PM;3,829.50;2,175.00;2,920.50;9,741.50;32,498.75;91.25;-;5,093.75;1,465.50;3,275.25;381.25;1,531.00
Jun 12, 2024 12:00 PM;Jun 12, 2024 1:00 PM;3,751.25;2,208.75;2,681.75;10,428.25;33,115.25;88.25;-;5,005.25;1,468.00;3,201.50;342.25;1,478.75
Jun 12, 2024 1:00 PM;Jun 12, 2024 2:00 PM;3,746.00;2,180.00;2,358.50;10,374.25;33,249.25;88.75;-;5,014.25;1,456.00;3,146.75;323.00;1,489.75
Jun 12, 2024 2:00 PM;Jun 12, 2024 3:00 PM;3,770.75;2,168.50;2,420.75;11,513.75;32,876.00;88.75;-;5,017.50;1,454.25;3,137.25;152.25;1,489.75
Jun 12, 2024 3:00 PM;Jun 12, 2024 4:00 PM;3,824.50;2,222.00;2,552.50;11,530.00;29,832.00;87.25;-;5,262.50;1,451.75;3,211.75;76.75;1,478.25
Jun 12, 2024 4:00 PM;Jun 12, 2024 5:00 PM;3,915.25;2,183.75;2,786.00;11,708.25;25,161.75;90.75;-;5,410.25;1,451.50;3,268.00;203.50;1,531.75
Jun 12, 2024 5:00 PM;Jun 12, 2024 6:00 PM;4,049.75;2,349.50;3,433.50;10,223.50;19,135.75;91.75;-;7,351.50;1,769.00;3,527.00;497.25;1,539.50
Jun 12, 2024 6:00 PM;Jun 12, 2024 7:00 PM;4,268.25;2,306.25;4,060.75;9,330.00;12,065.75;93.25;-;10,171.00;2,051.50;5,845.00;721.00;1,524.00
Jun 12, 2024 7:00 PM;Jun 12, 2024 8:00 PM;4,457.00;2,521.25;4,352.25;8,222.00;5,709.00;94.25;-;10,689.00;2,330.50;7,977.50;2,340.75;1,533.00
Jun 12, 2024 8:00 PM;Jun 12, 2024 9:00 PM;4,510.50;2,675.75;4,270.75;6,725.75;1,807.75;93.75;-;10,805.25;2,500.00;8,572.75;2,877.25;1,550.50
Jun 12, 2024 9:00 PM;Jun 12, 2024 10:00 PM;4,480.75;2,725.50;4,235.00;5,724.25;147.00;94.00;-;11,124.75;2,385.25;8,788.00;2,382.00;1,588.50
Jun 12, 2024 10:00 PM;Jun 12, 2024 11:00 PM;4,380.25;2,716.75;3,747.75;5,226.75;13.75;95.25;-;11,123.00;2,247.50;9,047.75;3,504.75;1,571.75
Jun 12, 2024 11:00 PM;Jun 13, 2024 12:00 AM;4,161.25;2,347.00;3,535.25;5,508.75;10.25;95.50;-;11,045.00;2,089.75;7,760.75;1,794.25;1,525.75
Jun 13, 2024 12:00 AM;Jun 13, 2024 1:00 AM;3,991.75;2,313.50;3,234.75;5,627.25;6.00;95.00;-;11,067.75;2,131.50;6,740.75;1,079.50;1,537.00
Jun 13, 2024 1:00 AM;Jun 13, 2024 2:00 AM;3,910.25;2,370.00;2,746.75;5,910.75;5.75;95.00;-;10,966.00;2,079.25;6,126.25;707.75;1,487.75
Jun 13, 2024 2:00 AM;Jun 13, 2024 3:00 AM;3,858.50;2,089.00;2,503.75;5,901.50;4.00;95.00;-;10,912.25;1,896.00;6,071.25;87.00;1,479.75
Jun 13, 2024 3:00 AM;Jun 13, 2024 4:00 AM;3,852.25;2,182.25;2,714.50;5,881.50;4.00;95.00;-;10,973.50;1,831.25;6,130.75;72.75;1,481.50
Jun 13, 2024 4:00 AM;Jun 13, 2024 5:00 AM;3,907.00;2,191.25;2,889.00;5,712.75;11.75;95.00;-;10,873.25;1,921.50;6,057.75;115.25;1,505.00
Jun 13, 2024 5:00 AM;Jun 13, 2024 6:00 AM;4,022.50;2,337.25;2,786.50;5,219.00;551.50;96.00;-;11,037.00;2,104.00;6,857.75;848.25;1,554.50
Jun 13, 2024 6:00 AM;Jun 13, 2024 7:00 AM;4,266.75;2,592.50;2,507.75;4,482.25;3,389.75;96.00;-;11,024.50;2,189.50;7,327.00;2,572.75;1,534.25
Jun 13, 2024 7:00 AM;Jun 13, 2024 8:00 AM;4,392.25;2,662.00;1,773.75;2,796.75;9,175.50;95.50;-;10,960.25;2,190.50;7,767.00;3,883.00;1,449.25
Jun 13, 2024 8:00 AM;Jun 13, 2024 9:00 AM;4,332.25;2,434.75;1,218.50;2,370.75;17,604.00;88.75;-;10,594.00;2,083.00;7,168.75;2,721.25;1,438.75
Jun 13, 2024 9:00 AM;Jun 13, 2024 10:00 AM;4,043.25;2,306.50;1,066.00;2,630.00;25,941.50;85.25;-;8,810.50;1,417.50;4,207.75;532.50;1,443.00
Jun 13, 2024 10:00 AM;Jun 13, 2024 11:00 AM;3,896.50;2,265.00;1,233.75;3,347.25;31,538.00;84.75;-;6,562.50;1,065.50;3,171.75;121.25;1,439.25
Jun 13, 2024 11:00 AM;Jun 13, 2024 12:00 PM;3,823.00;2,125.25;1,377.25;4,247.75;34,235.00;85.25;-;6,108.50;1,052.50;3,019.50;95.50;1,447.75
Jun 13, 2024 12:00 PM;Jun 13, 2024 1:00 PM;3,762.00;2,256.50;1,375.75;4,669.25;35,153.50;88.75;-;6,009.25;932.25;2,882.00;156.00;1,461.25
Jun 13, 2024 1:00 PM;Jun 13, 2024 2:00 PM;3,730.25;2,283.00;1,401.75;5,085.00;35,234.25;91.75;-;6,017.00;905.25;2,753.75;102.50;1,460.50
Jun 13, 2024 2:00 PM;Jun 13, 2024 3:00 PM;3,734.25;2,310.25;1,492.75;5,198.50;33,745.00;92.00;-;6,013.00;897.25;2,770.25;114.75;1,445.00
Jun 13, 2024 3:00 PM;Jun 13, 2024 4:00 PM;3,790.25;2,310.75;1,468.25;4,820.00;30,888.00;95.75;-;6,152.75;886.50;2,830.50;122.75;1,442.25
Jun 13, 2024 4:00 PM;Jun 13, 2024 5:00 PM;3,895.75;2,302.00;1,299.50;3,810.25;27,139.25;96.50;-;6,795.00;925.75;2,984.50;138.00;1,452.25
Jun 13, 2024 5:00 PM;Jun 13, 2024 6:00 PM;4,071.75;2,369.75;1,200.25;3,225.50;21,269.75;96.00;-;9,255.75;1,399.50;4,097.25;374.00;1,478.75
Jun 13, 2024 6:00 PM;Jun 13, 2024 7:00 PM;4,333.50;2,503.00;1,247.00;2,327.50;13,930.75;97.50;-;10,966.00;2,300.75;7,072.50;1,937.25;1,474.50
Jun 13, 2024 7:00 PM;Jun 13, 2024 8:00 PM;4,503.25;2,688.50;1,279.50;1,796.50;6,598.00;98.00;-;11,084.75;2,542.00;8,745.50;3,062.25;1,479.75
Jun 13, 2024 8:00 PM;Jun 13, 2024 9:00 PM;4,562.25;2,810.75;1,281.25;1,893.50;1,924.25;98.25;-;11,196.50;2,557.00;9,349.75;4,726.25;1,498.00
Jun 13, 2024 9:00 PM;Jun 13, 2024 10:00 PM;4,517.00;2,712.00;1,361.25;3,017.50;133.50;100.00;-;11,310.75;2,548.25;9,253.75;4,685.75;1,555.75
Jun 13, 2024 10:00 PM;Jun 13, 2024 11:00 PM;4,340.50;2,518.50;1,305.50;4,981.00;10.25;100.25;-;11,300.50;2,498.50;8,063.25;3,214.00;1,563.75
Jun 13, 2024 11:00 PM;Jun 14, 2024 12:00 AM;4,134.00;2,385.00;1,190.00;7,801.50;3.50;100.75;-;11,000.75;2,100.00;6,098.25;1,035.75;1,500.00
Jun 14, 2024 12:00 AM;Jun 14, 2024 1:00 AM;4,005.75;2,373.50;1,150.00;10,121.25;3.75;99.25;-;9,965.75;1,737.25;4,416.00;628.75;1,458.75
Jun 14, 2024 1:00 AM;Jun 14, 2024 2:00 AM;3,876.25;2,210.00;1,159.75;11,854.25;3.50;100.25;-;7,960.00;1,276.75;3,049.00;210.50;1,396.75
Jun 14, 2024 2:00 AM;Jun 14, 2024 3:00 AM;3,806.00;2,226.50;1,055.50;13,343.75;3.25;100.25;-;7,514.75;1,078.00;2,584.50;106.25;1,394.75
Jun 14, 2024 3:00 AM;Jun 14, 2024 4:00 AM;3,791.00;2,282.00;1,116.50;14,402.75;3.25;100.00;-;7,307.00;1,044.75;2,655.50;12.25;1,369.00
Jun 14, 2024 4:00 AM;Jun 14, 2024 5:00 AM;3,846.75;2,278.50;1,206.25;14,701.00;7.25;101.00;-;7,572.75;1,049.25;2,555.50;59.25;1,378.00
Jun 14, 2024 5:00 AM;Jun 14, 2024 6:00 AM;3,944.00;2,326.75;1,467.50;14,973.75;381.25;101.25;-;8,255.25;1,219.50;2,877.50;240.50;1,365.75
Jun 14, 2024 6:00 AM;Jun 14, 2024 7:00 AM;4,240.50;2,571.50;1,440.75;14,466.50;2,427.75;100.50;-;8,814.00;1,413.00;3,350.50;1,399.50;1,374.50
Jun 14, 2024 7:00 AM;Jun 14, 2024 8:00 AM;4,376.25;2,740.75;2,010.00;11,764.75;5,496.50;99.00;-;8,893.00;1,469.75;3,571.50;2,909.50;1,457.00
Jun 14, 2024 8:00 AM;Jun 14, 2024 9:00 AM;4,349.75;2,794.75;2,212.00;9,646.00;9,323.75;97.25;-;8,980.00;1,518.50;3,598.00;3,592.75;1,449.75
Jun 14, 2024 9:00 AM;Jun 14, 2024 10:00 AM;4,155.00;2,593.25;2,433.25;8,660.75;13,530.25;96.00;-;8,696.00;1,430.75;3,605.75;2,377.50;1,445.75
Jun 14, 2024 10:00 AM;Jun 14, 2024 11:00 AM;3,981.50;2,423.25;2,566.50;9,247.50;17,332.75;96.75;-;8,027.75;1,108.50;3,288.50;1,197.75;1,420.75
Jun 14, 2024 11:00 AM;Jun 14, 2024 12:00 PM;3,863.25;2,297.00;2,466.75;11,802.50;20,210.75;96.75;-;6,261.50;1,043.25;3,100.75;118.50;1,390.75
Jun 14, 2024 12:00 PM;Jun 14, 2024 1:00 PM;3,742.50;2,255.00;2,518.25;14,058.25;22,764.00;97.25;-;5,116.00;1,070.75;2,851.00;133.25;1,391.50
Jun 14, 2024 1:00 PM;Jun 14, 2024 2:00 PM;3,702.75;2,368.00;2,623.25;14,812.75;23,131.25;99.50;-;5,025.75;1,076.75;2,794.00;236.75;1,380.75
Jun 14, 2024 2:00 PM;Jun 14, 2024 3:00 PM;3,737.00;2,576.50;2,797.50;14,561.25;22,003.50;100.25;-;5,626.00;1,062.50;2,826.25;363.00;1,377.50
Jun 14, 2024 3:00 PM;Jun 14, 2024 4:00 PM;3,779.75;2,430.00;2,978.75;13,800.00;19,816.75;97.25;-;6,202.00;1,040.00;2,789.00;302.00;1,342.00
Jun 14, 2024 4:00 PM;Jun 14, 2024 5:00 PM;3,895.00;2,506.75;3,244.00;12,609.75;16,982.50;93.25;-;6,876.75;922.50;2,763.00;225.25;1,350.25
Jun 14, 2024 5:00 PM;Jun 14, 2024 6:00 PM;4,083.75;2,542.75;3,243.00;11,419.75;13,483.75;91.00;-;7,999.75;1,099.00;2,899.00;924.25;1,372.50
Jun 14, 2024 6:00 PM;Jun 14, 2024 7:00 PM;4,341.00;2,780.25;3,128.00;10,243.00;9,293.00;92.50;-;8,314.25;1,446.25;3,881.25;3,088.50;1,360.50
Jun 14, 2024 7:00 PM;Jun 14, 2024 8:00 PM;4,517.75;2,904.25;2,966.00;9,242.25;4,749.50;94.00;-;7,749.25;1,590.50;4,575.25;4,806.00;1,364.75
Jun 14, 2024 8:00 PM;Jun 14, 2024 9:00 PM;4,573.75;2,904.75;2,713.00;8,496.50;1,497.50;95.00;-;8,239.25;1,594.75;4,750.75;5,426.75;1,492.25
Jun 14, 2024 9:00 PM;Jun 14, 2024 10:00 PM;4,503.25;2,794.50;2,719.75;9,653.50;108.50;95.00;-;8,342.75;1,583.00;4,632.25;4,894.50;1,459.00
Jun 14, 2024 10:00 PM;Jun 14, 2024 11:00 PM;4,324.50;2,772.50;2,602.50;11,608.25;10.50;95.50;-;8,051.25;1,514.75;4,263.75;3,919.50;1,469.50
Jun 14, 2024 11:00 PM;Jun 15, 2024 12:00 AM;4,135.00;2,536.75;2,348.75;14,202.25;5.75;95.00;-;6,825.50;1,167.50;3,696.25;2,063.00;1,505.25
Jun 15, 2024 12:00 AM;Jun 15, 2024 1:00 AM;4,015.50;2,269.50;2,489.00;16,013.75;3.00;95.75;-;5,457.00;763.25;3,093.75;590.00;1,530.75
Jun 15, 2024 1:00 AM;Jun 15, 2024 2:00 AM;3,968.00;2,144.50;2,679.00;16,340.75;3.75;96.00;-;3,646.50;709.00;2,910.25;521.75;1,535.75
Jun 15, 2024 2:00 AM;Jun 15, 2024 3:00 AM;3,949.50;2,248.25;2,537.75;16,922.00;3.00;95.50;-;3,314.25;718.75;2,796.50;442.25;1,518.75
Jun 15, 2024 3:00 AM;Jun 15, 2024 4:00 AM;3,903.75;2,292.25;2,395.25;18,303.25;3.75;93.50;-;3,027.25;704.25;2,787.75;102.50;1,525.50
Jun 15, 2024 4:00 AM;Jun 15, 2024 5:00 AM;3,932.25;2,268.25;2,935.75;18,833.25;13.25;97.00;-;3,061.25;703.75;2,776.25;282.75;1,532.50
Jun 15, 2024 5:00 AM;Jun 15, 2024 6:00 AM;3,959.25;2,255.25;3,017.00;20,428.50;433.25;103.00;-;3,076.00;708.75;2,766.50;197.50;1,462.75
Jun 15, 2024 6:00 AM;Jun 15, 2024 7:00 AM;4,022.00;2,100.25;3,540.75;22,614.00;1,984.75;102.00;-;3,069.25;709.25;2,765.25;77.00;1,470.00
Jun 15, 2024 7:00 AM;Jun 15, 2024 8:00 AM;4,045.75;2,074.75;4,335.75;23,611.75;4,426.00;100.50;-;3,016.75;704.50;2,391.50;252.75;1,433.75
Jun 15, 2024 8:00 AM;Jun 15, 2024 9:00 AM;3,984.00;2,139.00;4,088.00;24,624.25;7,915.25;98.75;-;3,002.50;700.25;2,201.00;249.75;1,446.00
Jun 15, 2024 9:00 AM;Jun 15, 2024 10:00 AM;3,916.25;2,067.25;2,597.50;24,932.50;13,024.25;96.50;-;2,989.25;702.00;2,221.50;1,170.25;1,471.75
Jun 15, 2024 10:00 AM;Jun 15, 2024 11:00 AM;3,842.00;2,010.75;1,763.50;22,923.25;18,981.75;97.75;-;2,991.50;696.50;2,188.00;241.00;1,418.75
Jun 15, 2024 11:00 AM;Jun 15, 2024 12:00 PM;3,796.50;2,019.00;1,731.25;21,098.00;24,714.00;98.50;-;2,995.25;700.00;2,185.00;19.25;1,416.00
Jun 15, 2024 12:00 PM;Jun 15, 2024 1:00 PM;3,712.50;1,944.75;1,854.50;17,943.25;29,025.00;97.25;-;3,004.00;700.25;2,079.00;77.75;1,359.75
Jun 15, 2024 1:00 PM;Jun 15, 2024 2:00 PM;3,686.50;1,906.75;1,850.75;13,487.00;31,257.75;95.25;-;3,006.00;692.00;2,019.00;75.25;1,313.25
Jun 15, 2024 2:00 PM;Jun 15, 2024 3:00 PM;3,695.75;1,824.25;1,761.25;12,282.25;31,521.25;95.25;-;2,999.00;679.75;2,017.50;110.00;1,317.75
Jun 15, 2024 3:00 PM;Jun 15, 2024 4:00 PM;3,714.00;1,767.75;2,071.75;14,606.00;30,011.25;94.75;-;3,018.75;668.25;1,995.75;125.25;1,279.75
Jun 15, 2024 4:00 PM;Jun 15, 2024 5:00 PM;3,786.00;1,942.25;2,090.75;17,673.75;26,526.50;96.50;-;3,018.25;659.25;2,002.75;164.25;1,265.25
Jun 15, 2024 5:00 PM;Jun 15, 2024 6:00 PM;3,911.50;2,117.25;2,388.00;19,671.75;20,758.00;97.75;-;3,090.75;660.75;2,124.00;490.25;1,308.75
Jun 15, 2024 6:00 PM;Jun 15, 2024 7:00 PM;4,099.75;2,199.00;3,483.00;19,271.75;13,414.75;98.75;-;3,184.25;758.00;2,336.50;639.50;1,310.25
Jun 15, 2024 7:00 PM;Jun 15, 2024 8:00 PM;4,311.75;2,315.75;5,623.25;15,801.50;6,371.50;100.00;-;3,311.25;991.75;2,606.75;2,048.75;1,328.75
Jun 15, 2024 8:00 PM;Jun 15, 2024 9:00 PM;4,459.00;2,410.50;5,929.00;12,005.25;2,000.25;100.00;-;3,660.25;1,115.50;3,162.25;5,012.00;1,345.00
Jun 15, 2024 9:00 PM;Jun 15, 2024 10:00 PM;4,438.75;2,380.25;6,061.75;10,317.00;152.25;100.25;-;3,857.50;1,311.50;3,437.50;5,550.75;1,343.75
Jun 15, 2024 10:00 PM;Jun 15, 2024 11:00 PM;4,343.50;2,348.75;6,296.25;10,710.00;5.75;101.00;-;4,078.00;1,387.50;3,355.75;4,838.75;1,370.00
Jun 15, 2024 11:00 PM;Jun 16, 2024 12:00 AM;4,204.25;2,294.75;6,098.25;11,957.00;3.25;100.50;-;3,485.25;1,098.25;3,358.25;3,078.75;1,394.50
Jun 16, 2024 12:00 AM;Jun 16, 2024 1:00 AM;4,078.75;2,240.25;5,843.50;12,758.00;4.25;101.00;-;3,304.75;970.00;3,006.00;2,314.25;1,471.50
Jun 16, 2024 1:00 AM;Jun 16, 2024 2:00 AM;3,997.00;2,209.00;5,800.25;12,997.75;3.50;101.00;-;3,033.00;970.75;2,725.00;1,245.75;1,445.25
Jun 16, 2024 2:00 AM;Jun 16, 2024 3:00 AM;3,930.75;2,199.00;5,849.75;13,140.75;3.25;101.00;-;3,007.50;651.75;2,481.00;871.50;1,482.25
Jun 16, 2024 3:00 AM;Jun 16, 2024 4:00 AM;3,896.25;2,167.75;5,664.00;13,272.75;3.00;101.50;-;3,016.75;667.75;2,534.00;431.50;1,525.25
Jun 16, 2024 4:00 AM;Jun 16, 2024 5:00 AM;3,897.75;2,156.00;5,167.75;13,433.75;12.25;101.50;-;3,060.50;674.75;2,586.75;118.50;1,570.75
Jun 16, 2024 5:00 AM;Jun 16, 2024 6:00 AM;3,930.25;2,150.25;5,160.75;13,286.50;501.25;101.75;-;3,083.50;679.50;2,581.00;156.25;1,485.25
Jun 16, 2024 6:00 AM;Jun 16, 2024 7:00 AM;3,995.25;2,180.50;5,194.25;12,298.25;3,225.25;101.00;-;3,054.00;680.25;2,516.75;79.25;1,466.25
Jun 16, 2024 7:00 AM;Jun 16, 2024 8:00 AM;4,037.00;2,153.00;5,360.50;10,442.50;9,293.50;100.25;-;3,008.50;683.50;2,222.75;125.75;1,453.00
Jun 16, 2024 8:00 AM;Jun 16, 2024 9:00 AM;4,020.75;2,141.00;4,137.00;8,692.75;17,110.75;100.00;-;3,008.75;680.75;2,152.25;448.50;1,469.50
Jun 16, 2024 9:00 AM;Jun 16, 2024 10:00 AM;3,942.50;2,098.75;3,576.75;8,573.50;24,425.50;101.00;-;2,997.25;671.50;2,194.00;234.00;1,514.00
Jun 16, 2024 10:00 AM;Jun 16, 2024 11:00 AM;3,867.00;2,059.50;2,205.25;9,437.75;30,399.25;100.25;-;2,994.50;669.50;2,210.75;203.00;1,504.00
Jun 16, 2024 11:00 AM;Jun 16, 2024 12:00 PM;3,811.25;2,022.25;1,876.75;11,056.25;33,166.25;97.75;-;2,923.50;669.00;2,227.50;103.50;1,541.75
Jun 16, 2024 12:00 PM;Jun 16, 2024 1:00 PM;3,740.00;1,970.00;1,825.25;12,245.50;33,384.00;95.50;-;2,994.25;661.50;2,232.00;66.00;1,531.50
Jun 16, 2024 1:00 PM;Jun 16, 2024 2:00 PM;3,715.25;1,887.25;1,269.50;12,185.00;32,848.00;92.50;-;3,028.75;643.50;2,223.25;59.75;1,500.50
Jun 16, 2024 2:00 PM;Jun 16, 2024 3:00 PM;3,680.00;1,982.75;914.25;11,362.75;31,494.25;92.00;-;3,024.50;644.00;2,183.00;143.50;1,477.00
Jun 16, 2024 3:00 PM;Jun 16, 2024 4:00 PM;3,696.50;2,022.00;763.25;11,524.25;28,058.25;89.00;-;3,026.75;639.50;2,220.25;80.25;1,510.00
Jun 16, 2024 4:00 PM;Jun 16, 2024 5:00 PM;3,789.75;2,108.00;804.00;11,806.25;23,477.75;86.00;-;3,057.75;740.50;2,253.25;140.50;1,535.50
Jun 16, 2024 5:00 PM;Jun 16, 2024 6:00 PM;3,923.50;2,219.50;781.50;12,784.00;17,754.50;86.75;-;3,077.50;958.50;2,291.25;442.75;1,603.75
Jun 16, 2024 6:00 PM;Jun 16, 2024 7:00 PM;4,111.25;2,463.00;2,280.75;11,304.50;11,415.00;90.25;-;4,124.00;1,073.50;2,527.75;588.75;1,581.75
Jun 16, 2024 7:00 PM;Jun 16, 2024 8:00 PM;4,355.00;2,642.00;2,403.75;8,757.25;5,350.50;92.25;-;6,447.50;1,278.50;3,103.25;2,014.50;1,596.00
Jun 16, 2024 8:00 PM;Jun 16, 2024 9:00 PM;4,480.50;2,771.75;2,588.75;6,959.75;1,677.75;93.75;-;7,248.25;1,431.25;3,646.75;4,090.25;1,594.25
Jun 16, 2024 9:00 PM;Jun 16, 2024 10:00 PM;4,482.25;2,920.75;2,230.25;5,893.25;159.50;94.75;-;7,707.75;1,434.00;3,763.75;4,985.25;1,586.75
Jun 16, 2024 10:00 PM;Jun 16, 2024 11:00 PM;4,424.50;3,026.75;2,360.75;5,326.00;17.00;95.75;-;7,977.50;1,451.50;3,880.25;5,529.25;1,577.50
Jun 16, 2024 11:00 PM;Jun 17, 2024 12:00 AM;4,249.25;2,611.00;2,021.75;6,148.75;6.25;96.00;-;8,236.00;1,414.25;3,886.25;3,508.00;1,581.50
Jun 17, 2024 12:00 AM;Jun 17, 2024 1:00 AM;3,995.50;2,568.25;1,676.25;6,720.00;3.25;96.00;-;8,230.00;1,447.00;3,489.75;1,451.75;1,733.25
Jun 17, 2024 1:00 AM;Jun 17, 2024 2:00 AM;3,872.00;2,421.25;1,503.75;6,801.75;3.00;96.00;-;8,348.50;1,457.25;3,759.50;775.75;1,643.75
