Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jun 23, 2025 12:00 AM;Jun 23, 2025 1:00 AM;42,227.75;42,383.50;155.75;22,125.25
Jun 23, 2025 1:00 AM;Jun 23, 2025 2:00 AM;40,466.25;40,834.25;368.00;19,927.00
Jun 23, 2025 2:00 AM;Jun 23, 2025 3:00 AM;40,337.00;41,379.50;1,042.50;18,683.00
Jun 23, 2025 3:00 AM;Jun 23, 2025 4:00 AM;40,677.75;42,529.00;1,851.25;18,507.00
Jun 23, 2025 4:00 AM;Jun 23, 2025 5:00 AM;41,449.75;42,523.00;1,073.25;19,270.25
Jun 23, 2025 5:00 AM;Jun 23, 2025 6:00 AM;44,368.50;44,886.25;517.75;20,930.25
Jun 23, 2025 6:00 AM;Jun 23, 2025 7:00 AM;51,780.50;51,830.50;50.00;25,519.75
Jun 23, 2025 7:00 AM;Jun 23, 2025 8:00 AM;56,823.00;56,882.75;59.75;25,524.50
Jun 23, 2025 8:00 AM;Jun 23, 2025 9:00 AM;60,026.75;60,695.50;668.75;18,568.75
Jun 23, 2025 9:00 AM;Jun 23, 2025 10:00 AM;61,745.25;64,499.00;2,753.75;8,727.75
Jun 23, 2025 10:00 AM;Jun 23, 2025 11:00 AM;63,019.25;66,218.25;3,199.00;5,765.25
Jun 23, 2025 11:00 AM;Jun 23, 2025 12:00 PM;64,332.75;67,629.25;3,296.50;2,978.25
Jun 23, 2025 12:00 PM;Jun 23, 2025 1:00 PM;63,712.25;67,219.50;3,507.25;183.00
Jun 23, 2025 1:00 PM;Jun 23, 2025 2:00 PM;62,054.75;65,556.75;3,502.00;-196.50
Jun 23, 2025 2:00 PM;Jun 23, 2025 3:00 PM;60,673.25;64,033.75;3,360.50;1,510.50
Jun 23, 2025 3:00 PM;Jun 23, 2025 4:00 PM;59,717.75;63,154.50;3,436.75;1,026.50
Jun 23, 2025 4:00 PM;Jun 23, 2025 5:00 PM;58,202.00;61,478.25;3,276.25;186.75
Jun 23, 2025 5:00 PM;Jun 23, 2025 6:00 PM;58,594.00;61,984.00;3,390.00;3,712.75
Jun 23, 2025 6:00 PM;Jun 23, 2025 7:00 PM;58,987.00;61,841.00;2,854.00;7,536.25
Jun 23, 2025 7:00 PM;Jun 23, 2025 8:00 PM;59,634.00;60,942.25;1,308.25;14,045.00
Jun 23, 2025 8:00 PM;Jun 23, 2025 9:00 PM;57,948.75;58,609.75;661.00;21,257.75
Jun 23, 2025 9:00 PM;Jun 23, 2025 10:00 PM;55,988.50;56,213.00;224.50;26,289.75
Jun 23, 2025 10:00 PM;Jun 23, 2025 11:00 PM;53,320.00;53,407.75;87.75;27,444.00
Jun 23, 2025 11:00 PM;Jun 24, 2025 12:00 AM;50,048.75;50,240.50;191.75;24,474.75
Jun 24, 2025 12:00 AM;Jun 24, 2025 1:00 AM;46,450.25;46,842.00;391.75;20,949.00
Jun 24, 2025 1:00 AM;Jun 24, 2025 2:00 AM;44,706.50;45,164.50;458.00;18,510.50
Jun 24, 2025 2:00 AM;Jun 24, 2025 3:00 AM;43,598.75;44,300.75;702.00;17,294.25
Jun 24, 2025 3:00 AM;Jun 24, 2025 4:00 AM;43,063.75;43,585.00;521.25;16,140.25
Jun 24, 2025 4:00 AM;Jun 24, 2025 5:00 AM;43,556.75;44,327.75;771.00;15,585.75
Jun 24, 2025 5:00 AM;Jun 24, 2025 6:00 AM;46,130.25;46,973.00;842.75;17,267.00
Jun 24, 2025 6:00 AM;Jun 24, 2025 7:00 AM;53,255.75;53,296.75;41.00;21,571.00
Jun 24, 2025 7:00 AM;Jun 24, 2025 8:00 AM;57,694.75;57,749.00;54.25;21,587.00
Jun 24, 2025 8:00 AM;Jun 24, 2025 9:00 AM;58,963.00;59,670.25;707.25;15,206.75
Jun 24, 2025 9:00 AM;Jun 24, 2025 10:00 AM;58,772.50;61,058.75;2,286.25;4,992.75
Jun 24, 2025 10:00 AM;Jun 24, 2025 11:00 AM;58,898.75;62,303.00;3,404.25;766.00
Jun 24, 2025 11:00 AM;Jun 24, 2025 12:00 PM;59,416.00;63,200.75;3,784.75;-1,539.00
Jun 24, 2025 12:00 PM;Jun 24, 2025 1:00 PM;59,264.00;63,145.25;3,881.25;-3,749.75
Jun 24, 2025 1:00 PM;Jun 24, 2025 2:00 PM;58,584.75;62,798.00;4,213.25;-3,974.75
Jun 24, 2025 2:00 PM;Jun 24, 2025 3:00 PM;57,847.50;61,940.75;4,093.25;-2,649.00
Jun 24, 2025 3:00 PM;Jun 24, 2025 4:00 PM;56,905.00;61,054.25;4,149.25;-2,898.25
Jun 24, 2025 4:00 PM;Jun 24, 2025 5:00 PM;56,726.50;60,858.50;4,132.00;365.00
Jun 24, 2025 5:00 PM;Jun 24, 2025 6:00 PM;57,084.50;60,820.50;3,736.00;3,084.25
Jun 24, 2025 6:00 PM;Jun 24, 2025 7:00 PM;58,478.50;59,940.50;1,462.00;12,483.00
Jun 24, 2025 7:00 PM;Jun 24, 2025 8:00 PM;58,853.75;59,149.25;295.50;22,260.50
Jun 24, 2025 8:00 PM;Jun 24, 2025 9:00 PM;57,743.50;57,750.50;7.00;27,479.25
Jun 24, 2025 9:00 PM;Jun 24, 2025 10:00 PM;55,675.00;55,681.00;6.00;27,687.75
Jun 24, 2025 10:00 PM;Jun 24, 2025 11:00 PM;52,853.50;52,869.75;16.25;24,882.25
Jun 24, 2025 11:00 PM;Jun 25, 2025 12:00 AM;49,889.50;50,063.00;173.50;20,814.75
Jun 25, 2025 12:00 AM;Jun 25, 2025 1:00 AM;47,147.50;47,468.25;320.75;18,565.75
Jun 25, 2025 1:00 AM;Jun 25, 2025 2:00 AM;45,158.25;45,243.25;85.00;17,981.75
Jun 25, 2025 2:00 AM;Jun 25, 2025 3:00 AM;43,944.25;44,131.25;187.00;18,160.50
Jun 25, 2025 3:00 AM;Jun 25, 2025 4:00 AM;43,495.50;43,510.50;15.00;18,723.00
Jun 25, 2025 4:00 AM;Jun 25, 2025 5:00 AM;44,199.50;44,785.00;585.50;18,693.25
Jun 25, 2025 5:00 AM;Jun 25, 2025 6:00 AM;46,430.25;47,252.25;822.00;20,328.75
Jun 25, 2025 6:00 AM;Jun 25, 2025 7:00 AM;53,585.50;53,901.00;315.50;24,894.50
Jun 25, 2025 7:00 AM;Jun 25, 2025 8:00 AM;58,640.00;58,665.50;25.50;25,800.50
Jun 25, 2025 8:00 AM;Jun 25, 2025 9:00 AM;60,674.00;60,904.00;230.00;21,072.25
Jun 25, 2025 9:00 AM;Jun 25, 2025 10:00 AM;61,171.75;63,163.25;1,991.50;13,370.00
Jun 25, 2025 10:00 AM;Jun 25, 2025 11:00 AM;60,222.50;62,961.50;2,739.00;6,066.00
Jun 25, 2025 11:00 AM;Jun 25, 2025 12:00 PM;60,655.00;64,885.75;4,230.75;79.00
Jun 25, 2025 12:00 PM;Jun 25, 2025 1:00 PM;59,985.75;63,842.00;3,856.25;-1,985.25
Jun 25, 2025 1:00 PM;Jun 25, 2025 2:00 PM;59,782.50;63,337.00;3,554.50;-1,865.00
Jun 25, 2025 2:00 PM;Jun 25, 2025 3:00 PM;59,584.25;63,932.25;4,348.00;423.75
Jun 25, 2025 3:00 PM;Jun 25, 2025 4:00 PM;59,013.00;62,828.25;3,815.25;4,856.00
Jun 25, 2025 4:00 PM;Jun 25, 2025 5:00 PM;58,243.25;61,603.25;3,360.00;11,690.75
Jun 25, 2025 5:00 PM;Jun 25, 2025 6:00 PM;58,006.25;59,761.25;1,755.00;20,619.75
Jun 25, 2025 6:00 PM;Jun 25, 2025 7:00 PM;58,009.00;58,696.00;687.00;31,665.50
Jun 25, 2025 7:00 PM;Jun 25, 2025 8:00 PM;58,417.50;58,462.75;45.25;43,567.00
Jun 25, 2025 8:00 PM;Jun 25, 2025 9:00 PM;57,675.25;57,680.25;5.00;50,982.00
Jun 25, 2025 9:00 PM;Jun 25, 2025 10:00 PM;54,543.50;54,548.50;5.00;51,519.50
Jun 25, 2025 10:00 PM;Jun 25, 2025 11:00 PM;52,955.25;52,962.00;6.75;50,367.00
Jun 25, 2025 11:00 PM;Jun 26, 2025 12:00 AM;49,286.00;49,293.00;7.00;46,509.25
Jun 26, 2025 12:00 AM;Jun 26, 2025 1:00 AM;46,755.75;46,863.75;108.00;43,732.25
Jun 26, 2025 1:00 AM;Jun 26, 2025 2:00 AM;45,135.75;45,268.75;133.00;41,423.75
Jun 26, 2025 2:00 AM;Jun 26, 2025 3:00 AM;43,913.50;44,026.75;113.25;38,678.50
Jun 26, 2025 3:00 AM;Jun 26, 2025 4:00 AM;42,542.75;43,004.25;461.50;34,467.00
Jun 26, 2025 4:00 AM;Jun 26, 2025 5:00 AM;44,111.75;45,031.25;919.50;35,481.00
Jun 26, 2025 5:00 AM;Jun 26, 2025 6:00 AM;47,566.00;47,603.75;37.75;37,533.75
Jun 26, 2025 6:00 AM;Jun 26, 2025 7:00 AM;53,840.75;53,859.25;18.50;40,667.25
Jun 26, 2025 7:00 AM;Jun 26, 2025 8:00 AM;58,920.75;58,963.50;42.75;41,280.75
Jun 26, 2025 8:00 AM;Jun 26, 2025 9:00 AM;61,912.00;62,049.75;137.75;37,736.50
Jun 26, 2025 9:00 AM;Jun 26, 2025 10:00 AM;63,270.75;63,529.25;258.50;31,663.75
Jun 26, 2025 10:00 AM;Jun 26, 2025 11:00 AM;63,741.75;63,828.50;86.75;26,992.25
Jun 26, 2025 11:00 AM;Jun 26, 2025 12:00 PM;62,936.25;63,685.00;748.75;21,268.50
Jun 26, 2025 12:00 PM;Jun 26, 2025 1:00 PM;62,181.00;65,459.75;3,278.75;16,581.50
Jun 26, 2025 1:00 PM;Jun 26, 2025 2:00 PM;61,223.75;64,968.75;3,745.00;14,720.50
Jun 26, 2025 2:00 PM;Jun 26, 2025 3:00 PM;59,084.25;63,215.00;4,130.75;12,045.25
Jun 26, 2025 3:00 PM;Jun 26, 2025 4:00 PM;59,663.50;63,632.75;3,969.25;12,450.00
Jun 26, 2025 4:00 PM;Jun 26, 2025 5:00 PM;59,501.75;63,383.00;3,881.25;14,965.25
Jun 26, 2025 5:00 PM;Jun 26, 2025 6:00 PM;59,680.25;61,758.50;2,078.25;17,366.25
Jun 26, 2025 6:00 PM;Jun 26, 2025 7:00 PM;60,129.00;61,840.25;1,711.25;20,083.00
Jun 26, 2025 7:00 PM;Jun 26, 2025 8:00 PM;58,614.75;59,611.25;996.50;23,024.75
Jun 26, 2025 8:00 PM;Jun 26, 2025 9:00 PM;57,137.25;57,223.25;86.00;25,957.00
Jun 26, 2025 9:00 PM;Jun 26, 2025 10:00 PM;54,419.50;54,427.50;8.00;25,821.25
Jun 26, 2025 10:00 PM;Jun 26, 2025 11:00 PM;51,856.00;51,875.50;19.50;23,596.25
Jun 26, 2025 11:00 PM;Jun 27, 2025 12:00 AM;49,450.75;49,744.00;293.25;21,368.75
Jun 27, 2025 12:00 AM;Jun 27, 2025 1:00 AM;47,058.00;47,462.75;404.75;18,669.75
Jun 27, 2025 1:00 AM;Jun 27, 2025 2:00 AM;45,046.50;46,472.75;1,426.25;17,084.00
Jun 27, 2025 2:00 AM;Jun 27, 2025 3:00 AM;44,888.75;47,168.00;2,279.25;17,417.50
Jun 27, 2025 3:00 AM;Jun 27, 2025 4:00 AM;45,240.50;47,539.50;2,299.00;19,003.00
Jun 27, 2025 4:00 AM;Jun 27, 2025 5:00 AM;45,748.25;47,188.00;1,439.75;20,205.00
Jun 27, 2025 5:00 AM;Jun 27, 2025 6:00 AM;48,027.75;48,476.25;448.50;22,729.00
Jun 27, 2025 6:00 AM;Jun 27, 2025 7:00 AM;53,635.00;53,645.25;10.25;26,628.00
Jun 27, 2025 7:00 AM;Jun 27, 2025 8:00 AM;58,707.00;58,791.75;84.75;27,852.00
Jun 27, 2025 8:00 AM;Jun 27, 2025 9:00 AM;61,467.75;61,765.00;297.25;25,862.50
Jun 27, 2025 9:00 AM;Jun 27, 2025 10:00 AM;62,173.00;62,340.00;167.00;21,481.50
Jun 27, 2025 10:00 AM;Jun 27, 2025 11:00 AM;62,857.75;64,370.25;1,512.50;20,105.25
Jun 27, 2025 11:00 AM;Jun 27, 2025 12:00 PM;64,086.00;66,659.00;2,573.00;20,408.50
Jun 27, 2025 12:00 PM;Jun 27, 2025 1:00 PM;62,132.75;64,651.25;2,518.50;19,105.75
Jun 27, 2025 1:00 PM;Jun 27, 2025 2:00 PM;60,038.75;63,031.75;2,993.00;16,922.50
Jun 27, 2025 2:00 PM;Jun 27, 2025 3:00 PM;58,044.00;60,312.25;2,268.25;16,206.00
Jun 27, 2025 3:00 PM;Jun 27, 2025 4:00 PM;58,152.25;61,221.50;3,069.25;15,950.00
Jun 27, 2025 4:00 PM;Jun 27, 2025 5:00 PM;56,385.25;60,392.25;4,007.00;17,126.75
Jun 27, 2025 5:00 PM;Jun 27, 2025 6:00 PM;55,561.25;58,036.00;2,474.75;21,586.00
Jun 27, 2025 6:00 PM;Jun 27, 2025 7:00 PM;55,674.50;56,175.25;500.75;28,138.75
Jun 27, 2025 7:00 PM;Jun 27, 2025 8:00 PM;55,324.75;55,514.25;189.50;35,732.25
Jun 27, 2025 8:00 PM;Jun 27, 2025 9:00 PM;53,204.00;53,239.25;35.25;39,928.00
Jun 27, 2025 9:00 PM;Jun 27, 2025 10:00 PM;50,650.50;50,656.50;6.00;40,993.25
Jun 27, 2025 10:00 PM;Jun 27, 2025 11:00 PM;48,474.50;48,575.00;100.50;38,346.50
Jun 27, 2025 11:00 PM;Jun 28, 2025 12:00 AM;45,947.75;46,202.50;254.75;32,569.75
Jun 28, 2025 12:00 AM;Jun 28, 2025 1:00 AM;43,528.25;43,753.00;224.75;27,542.00
Jun 28, 2025 1:00 AM;Jun 28, 2025 2:00 AM;41,255.25;41,510.25;255.00;23,938.00
Jun 28, 2025 2:00 AM;Jun 28, 2025 3:00 AM;40,039.00;40,468.25;429.25;21,443.00
Jun 28, 2025 3:00 AM;Jun 28, 2025 4:00 AM;39,656.25;40,062.25;406.00;20,149.75
Jun 28, 2025 4:00 AM;Jun 28, 2025 5:00 AM;39,543.00;40,021.50;478.50;19,960.75
Jun 28, 2025 5:00 AM;Jun 28, 2025 6:00 AM;39,401.25;39,785.75;384.50;19,317.25
Jun 28, 2025 6:00 AM;Jun 28, 2025 7:00 AM;41,599.25;41,688.25;89.00;19,201.00
Jun 28, 2025 7:00 AM;Jun 28, 2025 8:00 AM;44,224.00;44,696.50;472.50;16,596.50
Jun 28, 2025 8:00 AM;Jun 28, 2025 9:00 AM;46,996.75;48,476.00;1,479.25;10,722.75
Jun 28, 2025 9:00 AM;Jun 28, 2025 10:00 AM;49,208.00;51,779.25;2,571.25;3,872.75
Jun 28, 2025 10:00 AM;Jun 28, 2025 11:00 AM;49,738.00;53,966.75;4,228.75;-1,874.00
Jun 28, 2025 11:00 AM;Jun 28, 2025 12:00 PM;48,812.25;52,967.25;4,155.00;-3,050.00
Jun 28, 2025 12:00 PM;Jun 28, 2025 1:00 PM;47,702.00;51,820.00;4,118.00;-5,361.75
Jun 28, 2025 1:00 PM;Jun 28, 2025 2:00 PM;47,105.00;51,211.25;4,106.25;-5,047.75
Jun 28, 2025 2:00 PM;Jun 28, 2025 3:00 PM;46,471.50;50,566.25;4,094.75;-3,758.75
Jun 28, 2025 3:00 PM;Jun 28, 2025 4:00 PM;46,146.25;49,984.50;3,838.25;-1,843.00
Jun 28, 2025 4:00 PM;Jun 28, 2025 5:00 PM;46,105.25;49,554.75;3,449.50;2,247.50
Jun 28, 2025 5:00 PM;Jun 28, 2025 6:00 PM;46,720.50;49,511.25;2,790.75;3,701.50
Jun 28, 2025 6:00 PM;Jun 28, 2025 7:00 PM;47,636.75;49,729.50;2,092.75;10,791.25
Jun 28, 2025 7:00 PM;Jun 28, 2025 8:00 PM;48,111.50;48,262.25;150.75;20,640.75
Jun 28, 2025 8:00 PM;Jun 28, 2025 9:00 PM;47,236.50;47,270.75;34.25;26,932.00
Jun 28, 2025 9:00 PM;Jun 28, 2025 10:00 PM;45,723.00;45,730.75;7.75;29,001.75
Jun 28, 2025 10:00 PM;Jun 28, 2025 11:00 PM;44,656.25;44,661.25;5.00;28,961.25
Jun 28, 2025 11:00 PM;Jun 29, 2025 12:00 AM;42,647.00;42,654.25;7.25;26,678.50
Jun 29, 2025 12:00 AM;Jun 29, 2025 1:00 AM;41,021.75;41,400.50;378.75;24,158.75
Jun 29, 2025 1:00 AM;Jun 29, 2025 2:00 AM;39,123.50;39,440.25;316.75;22,230.75
Jun 29, 2025 2:00 AM;Jun 29, 2025 3:00 AM;37,783.00;38,120.75;337.75;20,155.25
Jun 29, 2025 3:00 AM;Jun 29, 2025 4:00 AM;37,133.50;37,532.50;399.00;20,078.25
Jun 29, 2025 4:00 AM;Jun 29, 2025 5:00 AM;36,523.25;36,814.25;291.00;20,388.00
Jun 29, 2025 5:00 AM;Jun 29, 2025 6:00 AM;36,209.75;36,805.25;595.50;20,435.50
Jun 29, 2025 6:00 AM;Jun 29, 2025 7:00 AM;37,565.75;38,510.00;944.25;21,334.75
Jun 29, 2025 7:00 AM;Jun 29, 2025 8:00 AM;39,654.75;40,805.00;1,150.25;19,550.75
Jun 29, 2025 8:00 AM;Jun 29, 2025 9:00 AM;42,629.75;44,826.75;2,197.00;13,257.25
Jun 29, 2025 9:00 AM;Jun 29, 2025 10:00 AM;43,702.25;46,795.25;3,093.00;6,394.75
Jun 29, 2025 10:00 AM;Jun 29, 2025 11:00 AM;44,963.75;49,068.50;4,104.75;1,066.25
Jun 29, 2025 11:00 AM;Jun 29, 2025 12:00 PM;44,964.00;48,776.75;3,812.75;-1,931.25
Jun 29, 2025 12:00 PM;Jun 29, 2025 1:00 PM;45,146.00;49,201.00;4,055.00;-3,620.50
Jun 29, 2025 1:00 PM;Jun 29, 2025 2:00 PM;44,591.00;49,174.75;4,583.75;-5,472.00
Jun 29, 2025 2:00 PM;Jun 29, 2025 3:00 PM;43,355.00;47,939.25;4,584.25;-6,544.50
Jun 29, 2025 3:00 PM;Jun 29, 2025 4:00 PM;42,608.50;47,279.50;4,671.00;-6,097.50
Jun 29, 2025 4:00 PM;Jun 29, 2025 5:00 PM;42,521.50;46,386.50;3,865.00;-1,862.25
Jun 29, 2025 5:00 PM;Jun 29, 2025 6:00 PM;44,773.75;48,007.50;3,233.75;2,850.50
Jun 29, 2025 6:00 PM;Jun 29, 2025 7:00 PM;46,845.75;49,429.00;2,583.25;10,725.75
Jun 29, 2025 7:00 PM;Jun 29, 2025 8:00 PM;47,457.25;47,870.50;413.25;21,719.50
Jun 29, 2025 8:00 PM;Jun 29, 2025 9:00 PM;47,949.25;47,956.75;7.50;30,226.00
Jun 29, 2025 9:00 PM;Jun 29, 2025 10:00 PM;46,479.75;46,486.75;7.00;32,419.75
Jun 29, 2025 10:00 PM;Jun 29, 2025 11:00 PM;46,446.25;46,454.75;8.50;32,667.25
Jun 29, 2025 11:00 PM;Jun 30, 2025 12:00 AM;44,060.25;44,073.25;13.00;30,466.00
Jun 30, 2025 12:00 AM;Jun 30, 2025 1:00 AM;42,052.25;42,094.25;42.00;29,435.75
Jun 30, 2025 1:00 AM;Jun 30, 2025 2:00 AM;40,812.50;40,995.75;183.25;29,248.00
Jun 30, 2025 2:00 AM;Jun 30, 2025 3:00 AM;40,343.75;40,895.75;552.00;29,941.00
Jun 30, 2025 3:00 AM;Jun 30, 2025 4:00 AM;39,960.00;40,445.50;485.50;30,359.00
Jun 30, 2025 4:00 AM;Jun 30, 2025 5:00 AM;40,738.25;40,825.25;87.00;31,388.50
Jun 30, 2025 5:00 AM;Jun 30, 2025 6:00 AM;43,515.25;43,580.75;65.50;34,188.50
Jun 30, 2025 6:00 AM;Jun 30, 2025 7:00 AM;50,973.50;51,149.25;175.75;39,369.75
Jun 30, 2025 7:00 AM;Jun 30, 2025 8:00 AM;56,222.75;56,277.75;55.00;39,234.25
Jun 30, 2025 8:00 AM;Jun 30, 2025 9:00 AM;60,030.00;60,370.50;340.50;33,558.00
Jun 30, 2025 9:00 AM;Jun 30, 2025 10:00 AM;59,923.00;60,936.75;1,013.75;23,516.50
Jun 30, 2025 10:00 AM;Jun 30, 2025 11:00 AM;59,353.50;61,883.00;2,529.50;16,267.50
Jun 30, 2025 11:00 AM;Jun 30, 2025 12:00 PM;58,830.50;61,702.00;2,871.50;10,653.50
Jun 30, 2025 12:00 PM;Jun 30, 2025 1:00 PM;58,427.75;62,165.75;3,738.00;7,203.50
Jun 30, 2025 1:00 PM;Jun 30, 2025 2:00 PM;58,230.25;62,123.50;3,893.25;6,410.25
Jun 30, 2025 2:00 PM;Jun 30, 2025 3:00 PM;56,867.75;60,762.75;3,895.00;6,863.50
Jun 30, 2025 3:00 PM;Jun 30, 2025 4:00 PM;56,011.75;59,612.75;3,601.00;9,575.00
Jun 30, 2025 4:00 PM;Jun 30, 2025 5:00 PM;55,711.25;57,907.75;2,196.50;15,594.25
Jun 30, 2025 5:00 PM;Jun 30, 2025 6:00 PM;56,873.25;58,082.75;1,209.50;25,189.75
Jun 30, 2025 6:00 PM;Jun 30, 2025 7:00 PM;58,005.50;58,345.50;340.00;36,881.75
Jun 30, 2025 7:00 PM;Jun 30, 2025 8:00 PM;57,474.75;57,479.25;4.50;45,530.00
Jun 30, 2025 8:00 PM;Jun 30, 2025 9:00 PM;56,731.75;56,733.50;1.75;49,723.75
Jun 30, 2025 9:00 PM;Jun 30, 2025 10:00 PM;54,693.75;54,696.75;3.00;47,854.25
Jun 30, 2025 10:00 PM;Jun 30, 2025 11:00 PM;52,541.00;52,593.50;52.50;43,459.25
Jun 30, 2025 11:00 PM;Jul 1, 2025 12:00 AM;48,938.25;49,021.75;83.50;37,081.75
